gameid,team_name,match_date,result,gold_at10,xp_at10,cs_at10,gold_diff_at10,xp_diff_at10,cs_diff_at10,kills_at_10,assists_at10,deaths_at10
EUW1/4702775036,Team THRLL Academy,2020-07-12 11:55:08,1,14557.0,18156.0,312.0,-1435.0,-1167.0,-25.0,0.0,0.0,2.0
EUW1/4702775036,Glorious Gaming,2020-07-12 11:55:08,0,15992.0,19323.0,337.0,1435.0,1167.0,25.0,2.0,2.0,0.0
ESPORTSTMNT03/1404814,GAM Esports,2020-07-12 11:58:41,0,16244.0,18493.0,309.0,751.0,-137.0,-22.0,4.0,10.0,1.0
ESPORTSTMNT03/1404814,Team Secret,2020-07-12 11:58:41,1,15493.0,18630.0,331.0,-751.0,137.0,22.0,1.0,1.0,4.0
ESPORTSTMNT03/1414503,Team Sampi,2020-07-12 12:12:52,1,16202.0,18530.0,315.0,2665.0,1285.0,45.0,3.0,8.0,0.0
ESPORTSTMNT03/1414503,Gunrunners,2020-07-12 12:12:52,0,13537.0,17245.0,270.0,-2665.0,-1285.0,-45.0,0.0,0.0,3.0
ESPORTSTMNT06/1270719,CrowCrowd,2020-07-12 12:25:00,0,15395.0,19376.0,373.0,-108.0,-238.0,17.0,0.0,0.0,0.0
ESPORTSTMNT06/1270719,Gambit Esports,2020-07-12 12:25:00,1,15503.0,19614.0,356.0,108.0,238.0,-17.0,0.0,0.0,0.0
ESPORTSTMNT03/1414505,Hanwha Life Esports,2020-07-12 12:28:25,0,15703.0,18344.0,312.0,-261.0,-164.0,-22.0,3.0,4.0,3.0
ESPORTSTMNT03/1414505,Gen.G,2020-07-12 12:28:25,1,15964.0,18508.0,334.0,261.0,164.0,22.0,3.0,4.0,3.0
6601-8341,EDward Gaming,2020-07-12 12:32:00,0,15135.0,17951.0,318.0,44.0,71.0,1.0,1.0,2.0,0.0
6601-8341,Royal Never Give Up,2020-07-12 12:32:00,1,15091.0,17880.0,317.0,-44.0,-71.0,-1.0,0.0,0.0,1.0
ESPORTSTMNT06/1300853,Galakticos,2020-07-12 12:36:40,1,15246.0,19732.0,343.0,755.0,1993.0,28.0,0.0,0.0,0.0
ESPORTSTMNT06/1300853,Royal Youth,2020-07-12 12:36:40,0,14491.0,17739.0,315.0,-755.0,-1993.0,-28.0,0.0,0.0,0.0
ESPORTSTMNT03/1404821,Team Secret,2020-07-12 12:46:09,0,16029.0,18723.0,325.0,370.0,-243.0,-9.0,3.0,4.0,2.0
ESPORTSTMNT03/1404821,GAM Esports,2020-07-12 12:46:09,1,15659.0,18966.0,334.0,-370.0,243.0,9.0,2.0,4.0,3.0
ESPORTSTMNT03/1404822,Machi Esports,2020-07-12 12:48:22,1,14312.0,18206.0,292.0,-1755.0,10.0,-51.0,1.0,0.0,0.0
ESPORTSTMNT03/1404822,ahq eSports Club,2020-07-12 12:48:22,0,16067.0,18196.0,343.0,1755.0,-10.0,51.0,0.0,0.0,1.0
EUW1/4702435854,Bastards Esports,2020-07-12 12:52:14,0,13926.0,18053.0,290.0,-1546.0,-1002.0,-31.0,0.0,0.0,1.0
EUW1/4702435854,Team THRLL Academy,2020-07-12 12:52:14,1,15472.0,19055.0,321.0,1546.0,1002.0,31.0,1.0,0.0,0.0
ESPORTSTMNT03/1404830,Gamespace Mediterranean College Esports,2020-07-12 12:59:49,0,16577.0,19386.0,336.0,1090.0,1297.0,59.0,3.0,4.0,4.0
ESPORTSTMNT03/1404830,Team Refuse,2020-07-12 12:59:49,1,15487.0,18089.0,277.0,-1090.0,-1297.0,-59.0,4.0,7.0,3.0
EUW1/4702645805,Epsilon Esports,2020-07-12 13:08:36,1,18176.0,19032.0,316.0,3908.0,2286.0,40.0,8.0,12.0,2.0
EUW1/4702645805,Domme Jongens Academy,2020-07-12 13:08:36,0,14268.0,16746.0,276.0,-3908.0,-2286.0,-40.0,2.0,1.0,8.0
ESPORTSTMNT03/1414528,Cyber Gaming,2020-07-12 13:22:36,0,15668.0,18779.0,340.0,1289.0,986.0,14.0,1.0,1.0,0.0
ESPORTSTMNT03/1414528,BRUTE,2020-07-12 13:22:36,1,14379.0,17793.0,326.0,-1289.0,-986.0,-14.0,0.0,0.0,1.0
6601-8342,EDward Gaming,2020-07-12 13:27:00,0,16458.0,16966.0,296.0,1134.0,-605.0,-4.0,5.0,12.0,1.0
6601-8342,Royal Never Give Up,2020-07-12 13:27:00,1,15324.0,17571.0,300.0,-1134.0,605.0,4.0,1.0,2.0,5.0
ESPORTSTMNT06/1300856,Dark Passage,2020-07-12 13:30:52,0,14989.0,17510.0,316.0,-1964.0,-767.0,5.0,0.0,0.0,5.0
ESPORTSTMNT06/1300856,Galatasaray Esports,2020-07-12 13:30:52,1,16953.0,18277.0,311.0,1964.0,767.0,-5.0,5.0,8.0,0.0
ESPORTSTMNT03/1404835,GAM Esports,2020-07-12 13:35:16,1,15172.0,18809.0,335.0,-400.0,-295.0,6.0,1.0,1.0,1.0
ESPORTSTMNT03/1404835,Team Secret,2020-07-12 13:35:16,0,15572.0,19104.0,329.0,400.0,295.0,-6.0,1.0,0.0,1.0
ESPORTSTMNT06/1270731,Dragon Army,2020-07-12 13:55:36,1,16623.0,19127.0,332.0,2268.0,868.0,30.0,4.0,4.0,0.0
ESPORTSTMNT06/1270731,Elements Pro Gaming,2020-07-12 13:55:36,0,14355.0,18259.0,302.0,-2268.0,-868.0,-30.0,0.0,0.0,4.0
ESPORTSTMNT03/1404839,J Team,2020-07-12 13:56:11,1,15758.0,19724.0,360.0,-132.0,1087.0,7.0,0.0,0.0,0.0
ESPORTSTMNT03/1404839,Nova Esports,2020-07-12 13:56:11,0,15890.0,18637.0,353.0,132.0,-1087.0,-7.0,0.0,0.0,0.0
EUW1/4702436310,Bastards Esports,2020-07-12 14:07:30,0,13799.0,15812.0,258.0,-2874.0,-1717.0,-46.0,1.0,1.0,5.0
EUW1/4702436310,Team THRLL Academy,2020-07-12 14:07:30,1,16673.0,17529.0,304.0,2874.0,1717.0,46.0,5.0,9.0,1.0
EUW1/4702745996,Domme Jongens Academy,2020-07-12 14:14:13,0,15006.0,17829.0,297.0,-771.0,-105.0,-1.0,2.0,2.0,4.0
EUW1/4702745996,Epsilon Esports,2020-07-12 14:14:13,1,15777.0,17934.0,298.0,771.0,105.0,1.0,4.0,7.0,2.0
ESPORTSTMNT06/1300859,SuperMassive Esports,2020-07-12 14:29:16,0,17047.0,18866.0,344.0,1466.0,-456.0,-7.0,1.0,2.0,1.0
ESPORTSTMNT06/1300859,1907 Fenerbahçe Esports,2020-07-12 14:29:16,1,15581.0,19322.0,351.0,-1466.0,456.0,7.0,1.0,2.0,1.0
ESPORTSTMNT06/1270735,Unicorns Of Love.CIS,2020-07-12 14:51:15,1,16847.0,19138.0,304.0,2083.0,1771.0,0.0,6.0,5.0,1.0
ESPORTSTMNT06/1270735,RoX,2020-07-12 14:51:15,0,14764.0,17367.0,304.0,-2083.0,-1771.0,0.0,1.0,1.0,6.0
ESPORTSTMNT03/1414539,Vikingekrig Esports,2020-07-12 14:51:33,1,15934.0,17842.0,275.0,901.0,-603.0,-22.0,6.0,7.0,2.0
ESPORTSTMNT03/1414539,Inside Games,2020-07-12 14:51:33,0,15033.0,18445.0,297.0,-901.0,603.0,22.0,2.0,1.0,6.0
ESPORTSTMNT03/1414550,Prodigy Esports,2020-07-12 15:35:16,1,16018.0,18209.0,302.0,1500.0,1987.0,35.0,4.0,6.0,2.0
ESPORTSTMNT03/1414550,INTZ,2020-07-12 15:35:16,0,14518.0,16222.0,267.0,-1500.0,-1987.0,-35.0,2.0,5.0,4.0
ESPORTSTMNT06/1270736,One Breath Gaming,2020-07-12 15:48:13,1,14963.0,17540.0,314.0,273.0,-286.0,-16.0,2.0,2.0,0.0
ESPORTSTMNT06/1270736,Vega Squadron,2020-07-12 15:48:13,0,14690.0,17826.0,330.0,-273.0,286.0,16.0,0.0,0.0,2.0
ESPORTSTMNT03/1414563,SINNERS Esports,2020-07-12 16:02:40,0,15911.0,15723.0,275.0,476.0,-2357.0,-49.0,4.0,7.0,0.0
ESPORTSTMNT03/1414563,eSuba,2020-07-12 16:02:40,1,15435.0,18080.0,324.0,-476.0,2357.0,49.0,0.0,0.0,4.0
EUW1/4702397398,Epsilon Esports,2020-07-12 16:34:24,0,14845.0,17950.0,324.0,-626.0,-279.0,15.0,0.0,0.0,2.0
EUW1/4702397398,Team THRLL Academy,2020-07-12 16:34:24,1,15471.0,18229.0,309.0,626.0,279.0,-15.0,2.0,2.0,0.0
ESPORTSTMNT06/1270740,London Esports,2020-07-12 16:35:29,1,17104.0,19068.0,294.0,2438.0,1413.0,-13.0,6.0,16.0,1.0
ESPORTSTMNT06/1270740,NVision Esports,2020-07-12 16:35:29,0,14666.0,17655.0,307.0,-2438.0,-1413.0,13.0,1.0,2.0,6.0
ESPORTSTMNT03/1404871,Gamespace Mediterranean College Esports,2020-07-12 16:50:57,1,14469.0,18369.0,303.0,-1735.0,253.0,15.0,1.0,0.0,5.0
ESPORTSTMNT03/1404871,Team Refuse,2020-07-12 16:50:57,0,16204.0,18116.0,288.0,1735.0,-253.0,-15.0,5.0,9.0,1.0
ESPORTSTMNT03/1414571,paiN Gaming,2020-07-12 16:52:30,0,14481.0,16032.0,294.0,-4745.0,-2978.0,-7.0,0.0,0.0,8.0
ESPORTSTMNT03/1414571,KaBuM! e-Sports,2020-07-12 16:52:30,1,19226.0,19010.0,301.0,4745.0,2978.0,7.0,8.0,15.0,0.0
ESPORTSTMNT03/1414574,Gunrunners,2020-07-12 17:14:15,0,13105.0,15052.0,245.0,-6729.0,-4207.0,-86.0,1.0,0.0,10.0
ESPORTSTMNT03/1414574,eSuba,2020-07-12 17:14:15,1,19834.0,19259.0,331.0,6729.0,4207.0,86.0,10.0,10.0,1.0
EUW1/4702397746,Team THRLL Academy,2020-07-12 17:16:24,0,14296.0,17791.0,289.0,-861.0,-1334.0,-35.0,1.0,0.0,1.0
EUW1/4702397746,Epsilon Esports,2020-07-12 17:16:24,1,15157.0,19125.0,324.0,861.0,1334.0,35.0,1.0,2.0,1.0
ESPORTSTMNT06/1270742,Demise,2020-07-12 17:44:36,1,14799.0,17564.0,293.0,473.0,629.0,0.0,2.0,3.0,0.0
ESPORTSTMNT06/1270742,Bulldog Esports,2020-07-12 17:44:36,0,14326.0,16935.0,293.0,-473.0,-629.0,0.0,0.0,0.0,2.0
ESPORTSTMNT03/1414580,Vivo Keyd,2020-07-12 17:49:07,0,17002.0,17417.0,286.0,1562.0,1339.0,22.0,6.0,6.0,4.0
ESPORTSTMNT03/1414580,Flamengo Esports,2020-07-12 17:49:07,1,15440.0,16078.0,264.0,-1562.0,-1339.0,-22.0,4.0,8.0,6.0
EUW1/4702398187,Epsilon Esports,2020-07-12 18:05:56,1,17717.0,19057.0,312.0,3129.0,2172.0,22.0,6.0,7.0,2.0
EUW1/4702398187,Team THRLL Academy,2020-07-12 18:05:56,0,14588.0,16885.0,290.0,-3129.0,-2172.0,-22.0,2.0,3.0,6.0
ESPORTSTMNT03/1404887,Gamespace Mediterranean College Esports,2020-07-12 18:10:34,0,16527.0,19649.0,329.0,1792.0,1760.0,45.0,3.0,3.0,2.0
ESPORTSTMNT03/1404887,Team Refuse,2020-07-12 18:10:34,1,14735.0,17889.0,284.0,-1792.0,-1760.0,-45.0,2.0,1.0,3.0
ESPORTSTMNT03/1414586,SINNERS Esports,2020-07-12 18:16:02,0,15870.0,17509.0,307.0,-71.0,-340.0,17.0,3.0,5.0,4.0
ESPORTSTMNT03/1414586,Vikingekrig Esports,2020-07-12 18:16:02,1,15941.0,17849.0,290.0,71.0,340.0,-17.0,4.0,6.0,3.0
ESPORTSTMNT06/1270747,Barrage Academy,2020-07-12 18:47:09,0,16473.0,16227.0,274.0,-588.0,-1742.0,-28.0,2.0,4.0,5.0
ESPORTSTMNT06/1270747,Munster Rugby Gaming Academy,2020-07-12 18:47:09,1,17061.0,17969.0,302.0,588.0,1742.0,28.0,5.0,10.0,2.0
ESPORTSTMNT03/1404892,Gamespace Mediterranean College Esports,2020-07-12 18:48:32,1,14793.0,17710.0,310.0,-47.0,-206.0,-3.0,1.0,1.0,0.0
ESPORTSTMNT03/1404892,Team Refuse,2020-07-12 18:48:32,0,14840.0,17916.0,313.0,47.0,206.0,3.0,0.0,0.0,1.0
ESPORTSTMNT03/1414589,FURIA Esports,2020-07-12 18:52:39,1,17271.0,18508.0,306.0,1973.0,1580.0,25.0,6.0,16.0,3.0
ESPORTSTMNT03/1414589,Santos e-Sports,2020-07-12 18:52:39,0,15298.0,16928.0,281.0,-1973.0,-1580.0,-25.0,3.0,6.0,6.0
ESPORTSTMNT03/1404898,Azules Esports,2020-07-12 19:08:22,0,14926.0,18273.0,305.0,-573.0,501.0,-18.0,0.0,0.0,1.0
ESPORTSTMNT03/1404898,Rainbow7,2020-07-12 19:08:22,1,15499.0,17772.0,323.0,573.0,-501.0,18.0,1.0,2.0,0.0
ESPORTSTMNT03/1414597,Team Sampi,2020-07-12 19:34:30,1,16102.0,19027.0,347.0,1649.0,1142.0,50.0,2.0,3.0,1.0
ESPORTSTMNT03/1414597,BRUTE,2020-07-12 19:34:30,0,14453.0,17885.0,297.0,-1649.0,-1142.0,-50.0,1.0,2.0,2.0
ESPORTSTMNT06/1270755,MnM Gaming Academy,2020-07-12 19:39:56,1,15732.0,17883.0,308.0,1198.0,1123.0,17.0,3.0,5.0,1.0
ESPORTSTMNT06/1270755,Enclave Gaming,2020-07-12 19:39:56,0,14534.0,16760.0,291.0,-1198.0,-1123.0,-17.0,1.0,3.0,3.0
ESPORTSTMNT03/1404909,TSM,2020-07-12 19:42:42,0,14713.0,17508.0,323.0,-1729.0,-739.0,-3.0,0.0,0.0,1.0
ESPORTSTMNT03/1404909,Immortals,2020-07-12 19:42:42,1,16442.0,18247.0,326.0,1729.0,739.0,3.0,1.0,2.0,0.0
ESPORTSTMNT03/1404911,Pixel Esports Club,2020-07-12 20:04:45,1,13980.0,17668.0,306.0,-318.0,-38.0,13.0,0.0,0.0,0.0
ESPORTSTMNT03/1404911,Infinity Esports,2020-07-12 20:04:45,0,14298.0,17706.0,293.0,318.0,38.0,-13.0,0.0,0.0,0.0
ESPORTSTMNT03/1404912,Team Refuse,2020-07-12 20:10:33,1,15476.0,17120.0,241.0,-830.0,-1413.0,-53.0,5.0,8.0,5.0
ESPORTSTMNT03/1404912,Gamespace Mediterranean College Esports,2020-07-12 20:10:33,0,16306.0,18533.0,294.0,830.0,1413.0,53.0,5.0,8.0,5.0
ESPORTSTMNT03/1414615,Inside Games,2020-07-12 20:38:06,0,16568.0,19226.0,331.0,2080.0,1624.0,40.0,4.0,5.0,1.0
ESPORTSTMNT03/1414615,Cyber Gaming,2020-07-12 20:38:06,1,14488.0,17602.0,291.0,-2080.0,-1624.0,-40.0,1.0,1.0,4.0
ESPORTSTMNT03/1404918,100 Thieves,2020-07-12 20:44:00,1,16298.0,19406.0,345.0,2108.0,1647.0,54.0,2.0,2.0,0.0
ESPORTSTMNT03/1404918,Cloud9,2020-07-12 20:44:00,0,14190.0,17759.0,291.0,-2108.0,-1647.0,-54.0,0.0,0.0,2.0
ESPORTSTMNT03/1404925,Furious Gaming,2020-07-12 21:07:09,1,15056.0,17010.0,317.0,-465.0,-1182.0,-1.0,1.0,2.0,2.0
ESPORTSTMNT03/1404925,XTEN Esports,2020-07-12 21:07:09,0,15521.0,18192.0,318.0,465.0,1182.0,1.0,2.0,2.0,1.0
ESPORTSTMNT03/1404931,Team Liquid,2020-07-12 21:37:41,1,15849.0,18996.0,337.0,441.0,642.0,-6.0,1.0,2.0,1.0
ESPORTSTMNT03/1404931,Golden Guardians,2020-07-12 21:37:41,0,15408.0,18354.0,343.0,-441.0,-642.0,6.0,1.0,2.0,1.0
ESPORTSTMNT03/1404934,Isurus,2020-07-12 21:59:28,1,15514.0,18775.0,350.0,-142.0,-118.0,8.0,1.0,3.0,1.0
ESPORTSTMNT03/1404934,All Knights,2020-07-12 21:59:28,0,15656.0,18893.0,342.0,142.0,118.0,-8.0,1.0,2.0,1.0
ESPORTSTMNT03/1404937,Counter Logic Gaming,2020-07-12 22:40:38,1,14587.0,17307.0,314.0,-1310.0,-952.0,-4.0,0.0,0.0,2.0
ESPORTSTMNT03/1404937,Evil Geniuses,2020-07-12 22:40:38,0,15897.0,18259.0,318.0,1310.0,952.0,4.0,2.0,2.0,0.0
6408-8343,LGD Gaming Young Team,2020-07-13 05:12:00,0,14884.0,18902.0,329.0,-990.0,-1147.0,-24.0,0.0,0.0,1.0
6408-8343,Invictus Gaming Young,2020-07-13 05:12:00,1,15874.0,20049.0,353.0,990.0,1147.0,24.0,1.0,0.0,0.0
6408-8344,Invictus Gaming Young,2020-07-13 06:04:00,0,15029.0,17616.0,310.0,-1126.0,-1425.0,-25.0,0.0,0.0,1.0
6408-8344,LGD Gaming Young Team,2020-07-13 06:04:00,1,16155.0,19041.0,335.0,1126.0,1425.0,25.0,1.0,1.0,0.0
6408-8345,LGD Gaming Young Team,2020-07-13 06:59:00,1,15459.0,17620.0,308.0,-1539.0,823.0,35.0,1.0,1.0,4.0
6408-8345,Invictus Gaming Young,2020-07-13 06:59:00,0,16998.0,16797.0,273.0,1539.0,-823.0,-35.0,4.0,6.0,1.0
6410-8346,FunPlus Phoenix Blaze,2020-07-13 07:15:00,1,15405.0,18805.0,338.0,-193.0,-120.0,13.0,1.0,1.0,2.0
6410-8346,Vici Gaming Potential,2020-07-13 07:15:00,0,15598.0,18925.0,325.0,193.0,120.0,-13.0,2.0,1.0,1.0
ESPORTSTMNT03/1404997,hyFresh Blade,2020-07-13 07:45:52,1,15229.0,18548.0,323.0,-812.0,-192.0,-14.0,2.0,3.0,2.0
ESPORTSTMNT03/1404997,Jin Air Green Wings,2020-07-13 07:45:52,0,16041.0,18740.0,337.0,812.0,192.0,14.0,2.0,3.0,2.0
6410-8347,FunPlus Phoenix Blaze,2020-07-13 08:04:00,1,14895.0,17905.0,315.0,-1074.0,-882.0,10.0,1.0,2.0,4.0
6410-8347,Vici Gaming Potential,2020-07-13 08:04:00,0,15969.0,18787.0,305.0,1074.0,882.0,-10.0,4.0,6.0,1.0
6409-8349,optical spectrum E-sports,2020-07-13 08:19:00,1,15184.0,18296.0,300.0,327.0,414.0,-23.0,2.0,3.0,0.0
6409-8349,Victorious Gaming,2020-07-13 08:19:00,0,14857.0,17882.0,323.0,-327.0,-414.0,23.0,0.0,0.0,2.0
ESPORTSTMNT03/1405002,Jin Air Green Wings,2020-07-13 08:41:47,1,15112.0,18171.0,321.0,569.0,307.0,-13.0,1.0,4.0,0.0
ESPORTSTMNT03/1405002,hyFresh Blade,2020-07-13 08:41:47,0,14543.0,17864.0,334.0,-569.0,-307.0,13.0,0.0,0.0,1.0
6409-8350,optical spectrum E-sports,2020-07-13 09:12:00,1,19075.0,18157.0,299.0,3402.0,164.0,-27.0,8.0,13.0,2.0
6409-8350,Victorious Gaming,2020-07-13 09:12:00,0,15673.0,17993.0,326.0,-3402.0,-164.0,27.0,2.0,5.0,8.0
6602-8348,Top Esports,2020-07-13 09:23:00,0,14670.0,17156.0,303.0,-2359.0,-731.0,-23.0,1.0,1.0,4.0
6602-8348,Victory Five,2020-07-13 09:23:00,1,17029.0,17887.0,326.0,2359.0,731.0,23.0,4.0,8.0,1.0
6412-8353,JingNetGame,2020-07-13 09:24:00,1,16985.0,19482.0,356.0,1626.0,1995.0,54.0,3.0,4.0,2.0
6412-8353,WanZhen Esports Club,2020-07-13 09:24:00,0,15359.0,17487.0,302.0,-1626.0,-1995.0,-54.0,2.0,4.0,3.0
ESPORTSTMNT03/1405004,hyFresh Blade,2020-07-13 09:56:25,0,14670.0,18037.0,281.0,-85.0,-450.0,-53.0,2.0,2.0,0.0
ESPORTSTMNT03/1405004,Jin Air Green Wings,2020-07-13 09:56:25,1,14755.0,18487.0,334.0,85.0,450.0,53.0,0.0,0.0,2.0
6602-8351,Top Esports,2020-07-13 10:09:00,1,16488.0,17540.0,323.0,-280.0,-418.0,30.0,3.0,6.0,5.0
6602-8351,Victory Five,2020-07-13 10:09:00,0,16768.0,17958.0,293.0,280.0,418.0,-30.0,5.0,12.0,3.0
6412-8354,WanZhen Esports Club,2020-07-13 10:23:00,0,15092.0,17771.0,293.0,31.0,320.0,-20.0,2.0,4.0,2.0
6412-8354,JingNetGame,2020-07-13 10:23:00,1,15061.0,17451.0,313.0,-31.0,-320.0,20.0,2.0,6.0,2.0
6602-8352,Top Esports,2020-07-13 10:52:00,0,15593.0,18599.0,335.0,-692.0,-45.0,12.0,2.0,1.0,2.0
6602-8352,Victory Five,2020-07-13 10:52:00,1,16285.0,18644.0,323.0,692.0,45.0,-12.0,2.0,4.0,2.0
6411-8356,Team WE Academy,2020-07-13 11:25:00,0,14778.0,18257.0,326.0,-2735.0,-1238.0,-20.0,0.0,0.0,2.0
6411-8356,EDG Youth Team,2020-07-13 11:25:00,1,17513.0,19495.0,346.0,2735.0,1238.0,20.0,2.0,3.0,0.0
ESPORTSTMNT03/1405033,RunAway,2020-07-13 11:41:58,0,14291.0,17910.0,314.0,-648.0,105.0,-1.0,0.0,0.0,1.0
ESPORTSTMNT03/1405033,ESC Shane,2020-07-13 11:41:58,1,14939.0,17805.0,315.0,648.0,-105.0,1.0,1.0,1.0,0.0
6603-8357,Suning,2020-07-13 11:57:00,1,15899.0,19459.0,349.0,874.0,726.0,7.0,1.0,1.0,0.0
6603-8357,Bilibili Gaming,2020-07-13 11:57:00,0,15025.0,18733.0,342.0,-874.0,-726.0,-7.0,0.0,0.0,1.0
ESPORTSTMNT03/1405040,ESC Shane,2020-07-13 12:32:58,0,15065.0,18528.0,330.0,-288.0,-512.0,-2.0,0.0,0.0,1.0
ESPORTSTMNT03/1405040,RunAway,2020-07-13 12:32:58,1,15353.0,19040.0,332.0,288.0,512.0,2.0,1.0,1.0,0.0
6603-8358,Bilibili Gaming,2020-07-13 12:53:00,1,15712.0,20339.0,373.0,475.0,1128.0,29.0,0.0,0.0,0.0
6603-8358,Suning,2020-07-13 12:53:00,0,15237.0,19211.0,344.0,-475.0,-1128.0,-29.0,0.0,0.0,0.0
ESPORTSTMNT03/1414760,SINNERS Esports,2020-07-13 13:11:08,0,14121.0,17422.0,308.0,-1251.0,1481.0,43.0,0.0,0.0,4.0
ESPORTSTMNT03/1414760,Team Sampi,2020-07-13 13:11:08,1,15372.0,15941.0,265.0,1251.0,-1481.0,-43.0,4.0,7.0,0.0
ESPORTSTMNT03/1405044,RunAway,2020-07-13 13:33:19,1,17559.0,18821.0,321.0,651.0,-723.0,-6.0,4.0,6.0,4.0
ESPORTSTMNT03/1405044,ESC Shane,2020-07-13 13:33:19,0,16908.0,19544.0,327.0,-651.0,723.0,6.0,4.0,7.0,4.0
6603-8359,Suning,2020-07-13 13:55:00,1,14610.0,17245.0,298.0,-1787.0,-807.0,-11.0,1.0,0.0,4.0
6603-8359,Bilibili Gaming,2020-07-13 13:55:00,0,16397.0,18052.0,309.0,1787.0,807.0,11.0,4.0,9.0,1.0
ESPORTSTMNT03/1414765,Cyber Gaming,2020-07-13 14:28:55,0,15598.0,18319.0,325.0,770.0,489.0,8.0,1.0,1.0,1.0
ESPORTSTMNT03/1414765,eSuba,2020-07-13 14:28:55,1,14828.0,17830.0,317.0,-770.0,-489.0,-8.0,1.0,2.0,1.0
ESPORTSTMNT03/1405055,WLGaming Esports,2020-07-13 15:24:57,1,14791.0,18509.0,336.0,501.0,-91.0,18.0,0.0,0.0,0.0
ESPORTSTMNT03/1405055,Anorthosis Famagusta Esports,2020-07-13 15:24:57,0,14290.0,18600.0,318.0,-501.0,91.0,-18.0,0.0,0.0,0.0
ESPORTSTMNT03/1414778,Cyber Gaming,2020-07-13 15:34:58,0,14686.0,17579.0,310.0,-542.0,-969.0,-32.0,1.0,1.0,0.0
ESPORTSTMNT03/1414778,Team Sampi,2020-07-13 15:34:58,1,15228.0,18548.0,342.0,542.0,969.0,32.0,0.0,0.0,1.0
ESPORTSTMNT01/1430447,Cream Real Betis,2020-07-13 15:38:28,1,16398.0,19155.0,340.0,404.0,972.0,33.0,3.0,6.0,3.0
ESPORTSTMNT01/1430447,BCN Squad,2020-07-13 15:38:28,0,15994.0,18183.0,307.0,-404.0,-972.0,-33.0,3.0,6.0,3.0
ESPORTSTMNT01/1420475,Mkers,2020-07-13 15:39:17,0,15115.0,17829.0,335.0,12.0,56.0,35.0,0.0,0.0,1.0
ESPORTSTMNT01/1420475,Outplayed,2020-07-13 15:39:17,1,15103.0,17773.0,300.0,-12.0,-56.0,-35.0,1.0,2.0,0.0
ESPORTSTMNT03/1405068,WLGaming Esports,2020-07-13 16:03:55,1,15729.0,17795.0,317.0,304.0,-1008.0,-24.0,0.0,0.0,0.0
ESPORTSTMNT03/1405068,Anorthosis Famagusta Esports,2020-07-13 16:03:55,0,15425.0,18803.0,341.0,-304.0,1008.0,24.0,0.0,0.0,0.0
ESPORTSTMNT03/1405076,KV Mechelen Esports,2020-07-13 16:28:16,1,15159.0,18632.0,335.0,748.0,1489.0,43.0,1.0,2.0,1.0
ESPORTSTMNT03/1405076,Team 7AM,2020-07-13 16:28:16,0,14411.0,17143.0,292.0,-748.0,-1489.0,-43.0,1.0,2.0,1.0
ESPORTSTMNT06/1300906,NVision Esports,2020-07-13 16:36:08,0,14716.0,19594.0,313.0,-2351.0,1570.0,2.0,0.0,0.0,3.0
ESPORTSTMNT06/1300906,Barrage Academy,2020-07-13 16:36:08,1,17067.0,18024.0,311.0,2351.0,-1570.0,-2.0,3.0,6.0,0.0
ESPORTSTMNT01/1420490,Mkers,2020-07-13 16:40:22,1,15477.0,17224.0,297.0,1435.0,-68.0,-3.0,3.0,4.0,0.0
ESPORTSTMNT01/1420490,Outplayed,2020-07-13 16:40:22,0,14042.0,17292.0,300.0,-1435.0,68.0,3.0,0.0,0.0,3.0
ESPORTSTMNT06/1270780,Z10 ESHARK,2020-07-13 16:42:19,1,15809.0,20496.0,379.0,863.0,2467.0,40.0,0.0,0.0,0.0
ESPORTSTMNT06/1270780,Howling eSports,2020-07-13 16:42:19,0,14946.0,18029.0,339.0,-863.0,-2467.0,-40.0,0.0,0.0,0.0
ESPORTSTMNT01/1430463,Team Queso,2020-07-13 16:45:48,1,15787.0,18647.0,328.0,1306.0,807.0,31.0,1.0,1.0,1.0
ESPORTSTMNT01/1430463,S2V Esports,2020-07-13 16:45:48,0,14481.0,17840.0,297.0,-1306.0,-807.0,-31.0,1.0,1.0,1.0
ESPORTSTMNT03/1405085,Brussels Guardians,2020-07-13 16:58:16,0,14276.0,17984.0,318.0,-1386.0,-440.0,-18.0,0.0,0.0,1.0
ESPORTSTMNT03/1405085,Aethra Esports,2020-07-13 16:58:16,1,15662.0,18424.0,336.0,1386.0,440.0,18.0,1.0,1.0,0.0
ESPORTSTMNT03/1405087,WLGaming Esports,2020-07-13 16:58:52,1,15567.0,18767.0,319.0,996.0,1498.0,25.0,2.0,5.0,1.0
ESPORTSTMNT03/1405087,Anorthosis Famagusta Esports,2020-07-13 16:58:52,0,14571.0,17269.0,294.0,-996.0,-1498.0,-25.0,1.0,4.0,2.0
ESPORTSTMNT03/1414795,SINNERS Esports,2020-07-13 17:17:05,1,15597.0,18479.0,327.0,983.0,366.0,14.0,2.0,3.0,0.0
ESPORTSTMNT03/1414795,Inside Games,2020-07-13 17:17:05,0,14614.0,18113.0,313.0,-983.0,-366.0,-14.0,0.0,0.0,2.0
ESPORTSTMNT01/1420508,Outplayed,2020-07-13 17:28:40,1,14998.0,17908.0,285.0,-166.0,627.0,-14.0,3.0,2.0,2.0
ESPORTSTMNT01/1420508,Mkers,2020-07-13 17:28:40,0,15164.0,17281.0,299.0,166.0,-627.0,14.0,2.0,2.0,3.0
