gameid,team_name,match_date,result,gold_at15,xp_at15,cs_at15,gold_diff_at15,xp_diff_at15,cs_diff_at15,kills_at_15,assists_at15,deaths_at15
ESPORTSTMNT03/1401407,ORDER,2020-07-03 05:47:59,1,25960.0,31427.0,553.0,958.0,1035.0,26.0,3.0,5.0,3.0
ESPORTSTMNT03/1401407,Legacy Esports,2020-07-03 05:47:59,0,25002.0,30392.0,527.0,-958.0,-1035.0,-26.0,3.0,4.0,3.0
ESPORTSTMNT02/1395960,OZ Gaming,2020-07-03 05:50:13,1,23366.0,28526.0,493.0,-2761.0,-3110.0,-10.0,3.0,5.0,7.0
ESPORTSTMNT02/1395960,RunAway,2020-07-03 05:50:13,0,26127.0,31636.0,503.0,2761.0,3110.0,10.0,7.0,5.0,3.0
ESPORTSTMNT02/1386227,KT Rolster,2020-07-03 06:02:19,1,26550.0,31538.0,583.0,4306.0,4003.0,81.0,3.0,6.0,0.0
ESPORTSTMNT02/1386227,SeolHaeOne Prince,2020-07-03 06:02:19,0,22244.0,27535.0,502.0,-4306.0,-4003.0,-81.0,0.0,0.0,3.0
6363-8187,Legend Esport Gaming,2020-07-03 06:05:00,0,24142.0,28863.0,523.0,-1621.0,-2745.0,5.0,1.0,2.0,6.0
6363-8187,LinGan e-Sports,2020-07-03 06:05:00,1,25763.0,31608.0,518.0,1621.0,2745.0,-5.0,6.0,6.0,1.0
6363-8188,Legend Esport Gaming,2020-07-03 06:53:00,1,22321.0,29986.0,513.0,-1684.0,28.0,-22.0,0.0,0.0,1.0
6363-8188,LinGan e-Sports,2020-07-03 06:53:00,0,24005.0,29958.0,535.0,1684.0,-28.0,22.0,1.0,1.0,0.0
ESPORTSTMNT03/1401415,Chiefs Esports Club,2020-07-03 06:58:52,1,26450.0,29020.0,492.0,3750.0,1964.0,92.0,8.0,12.0,6.0
ESPORTSTMNT03/1401415,Gravitas,2020-07-03 06:58:52,0,22700.0,27056.0,400.0,-3750.0,-1964.0,-92.0,5.0,13.0,8.0
6365-8189,Royal Club,2020-07-03 07:08:00,1,25282.0,28540.0,517.0,972.0,-2812.0,-19.0,0.0,0.0,3.0
6365-8189,Victorious Gaming,2020-07-03 07:08:00,0,24310.0,31352.0,536.0,-972.0,2812.0,19.0,3.0,4.0,0.0
ESPORTSTMNT02/1395986,Awesome Spear,2020-07-03 07:22:22,1,24015.0,30552.0,568.0,-414.0,-1538.0,3.0,1.0,1.0,2.0
ESPORTSTMNT02/1395986,Griffin,2020-07-03 07:22:22,0,24429.0,32090.0,565.0,414.0,1538.0,-3.0,2.0,3.0,1.0
6364-8193,FunPlus Phoenix Blaze,2020-07-03 08:09:00,1,27631.0,29668.0,510.0,5181.0,3569.0,54.0,6.0,16.0,3.0
6364-8193,Oh My Dream,2020-07-03 08:09:00,0,22450.0,26099.0,456.0,-5181.0,-3569.0,-54.0,3.0,8.0,6.0
ESPORTSTMNT03/1401425,MAMMOTH,2020-07-03 08:09:15,0,25086.0,28221.0,473.0,887.0,1332.0,-4.0,6.0,12.0,5.0
ESPORTSTMNT03/1401425,Pentanet.GG,2020-07-03 08:09:15,1,24199.0,26889.0,477.0,-887.0,-1332.0,4.0,5.0,7.0,6.0
6365-8191,Victorious Gaming,2020-07-03 08:10:00,0,23464.0,28201.0,476.0,-5292.0,-4549.0,-70.0,4.0,8.0,12.0
6365-8191,Royal Club,2020-07-03 08:10:00,1,28756.0,32750.0,546.0,5292.0,4549.0,70.0,12.0,16.0,4.0
ESPORTSTMNT02/1395992,Griffin,2020-07-03 08:10:48,0,23036.0,30808.0,533.0,-1889.0,-605.0,-38.0,1.0,1.0,2.0
ESPORTSTMNT02/1395992,Awesome Spear,2020-07-03 08:10:48,1,24925.0,31413.0,571.0,1889.0,605.0,38.0,2.0,2.0,1.0
ESPORTSTMNT02/1386265,SeolHaeOne Prince,2020-07-03 08:36:45,0,21684.0,28016.0,492.0,-5254.0,-2531.0,9.0,0.0,0.0,6.0
ESPORTSTMNT02/1386265,KT Rolster,2020-07-03 08:36:45,1,26938.0,30547.0,483.0,5254.0,2531.0,-9.0,6.0,11.0,0.0
ESPORTSTMNT03/1401429,Dire Wolves,2020-07-03 08:54:52,1,24481.0,29971.0,528.0,1394.0,238.0,0.0,3.0,6.0,1.0
ESPORTSTMNT03/1401429,Avant Gaming,2020-07-03 08:54:52,0,23087.0,29733.0,528.0,-1394.0,-238.0,0.0,1.0,2.0,3.0
6364-8194,Oh My Dream,2020-07-03 09:02:00,0,23568.0,26588.0,458.0,-1041.0,-265.0,-35.0,2.0,5.0,3.0
6364-8194,FunPlus Phoenix Blaze,2020-07-03 09:02:00,1,24609.0,26853.0,493.0,1041.0,265.0,35.0,3.0,7.0,2.0
6256-8190,Top Esports,2020-07-03 09:17:00,1,30955.0,30820.0,531.0,7148.0,4212.0,96.0,11.0,19.0,5.0
6256-8190,LNG Esports,2020-07-03 09:17:00,0,23807.0,26608.0,435.0,-7148.0,-4212.0,-96.0,5.0,11.0,11.0
6367-8195,Dominus Esports Young,2020-07-03 09:20:00,1,25993.0,30268.0,515.0,1216.0,2137.0,15.0,4.0,9.0,4.0
6367-8195,Team WE Academy,2020-07-03 09:20:00,0,24777.0,28131.0,500.0,-1216.0,-2137.0,-15.0,4.0,9.0,4.0
ESPORTSTMNT02/1386267,Gen.G,2020-07-03 09:35:39,0,24357.0,31150.0,576.0,1669.0,2528.0,51.0,1.0,1.0,1.0
ESPORTSTMNT02/1386267,T1,2020-07-03 09:35:39,1,22688.0,28622.0,525.0,-1669.0,-2528.0,-51.0,1.0,1.0,1.0
ESPORTSTMNT03/1411285,OverPower Esports,2020-07-03 09:44:44,0,22702.0,27840.0,489.0,-4838.0,-2307.0,-65.0,1.0,2.0,4.0
ESPORTSTMNT03/1411285,CERBERUS Esports,2020-07-03 09:44:44,1,27540.0,30147.0,554.0,4838.0,2307.0,65.0,4.0,12.0,1.0
6256-8192,LNG Esports,2020-07-03 10:01:00,0,22021.0,26518.0,464.0,-6222.0,-3175.0,-83.0,1.0,2.0,4.0
6256-8192,Top Esports,2020-07-03 10:01:00,1,28243.0,29693.0,547.0,6222.0,3175.0,83.0,4.0,7.0,1.0
6366-8198,LNG Academy,2020-07-03 10:08:00,0,24354.0,28798.0,504.0,-1562.0,-357.0,47.0,4.0,9.0,8.0
6366-8198,EDG Youth Team,2020-07-03 10:08:00,1,25916.0,29155.0,457.0,1562.0,357.0,-47.0,8.0,13.0,4.0
6367-8202,Team WE Academy,2020-07-03 10:11:00,1,26275.0,28768.0,504.0,5216.0,2396.0,36.0,6.0,13.0,0.0
6367-8202,Dominus Esports Young,2020-07-03 10:11:00,0,21059.0,26372.0,468.0,-5216.0,-2396.0,-36.0,0.0,0.0,7.0
ESPORTSTMNT03/1411286,CERBERUS Esports,2020-07-03 10:45:50,1,24234.0,29398.0,531.0,1893.0,1165.0,76.0,2.0,3.0,3.0
ESPORTSTMNT03/1411286,OverPower Esports,2020-07-03 10:45:50,0,22341.0,28233.0,455.0,-1893.0,-1165.0,-76.0,3.0,5.0,2.0
6367-8197,Dominus Esports Young,2020-07-03 11:03:00,1,27569.0,30830.0,515.0,3524.0,1701.0,48.0,9.0,15.0,6.0
6367-8197,Team WE Academy,2020-07-03 11:03:00,0,24045.0,29129.0,467.0,-3524.0,-1701.0,-48.0,6.0,12.0,9.0
6257-8196,Vici Gaming,2020-07-03 11:04:00,0,24969.0,31480.0,568.0,1525.0,1384.0,34.0,1.0,1.0,1.0
6257-8196,eStar,2020-07-03 11:04:00,1,23444.0,30096.0,534.0,-1525.0,-1384.0,-34.0,1.0,1.0,1.0
6366-8199,LNG Academy,2020-07-03 11:08:00,0,25169.0,29946.0,514.0,919.0,997.0,8.0,3.0,5.0,3.0
6366-8199,EDG Youth Team,2020-07-03 11:08:00,1,24250.0,28949.0,506.0,-919.0,-997.0,-8.0,3.0,4.0,3.0
ESPORTSTMNT02/1386295,T1,2020-07-03 11:47:06,1,25439.0,29675.0,528.0,1396.0,1637.0,0.0,4.0,8.0,0.0
ESPORTSTMNT02/1386295,Gen.G,2020-07-03 11:47:06,0,24043.0,28038.0,528.0,-1396.0,-1637.0,0.0,0.0,0.0,4.0
ESPORTSTMNT03/1411299,Saigon Buffalo,2020-07-03 11:51:25,0,26924.0,28867.0,484.0,3006.0,-6.0,27.0,10.0,17.0,6.0
ESPORTSTMNT03/1411299,GAM Esports,2020-07-03 11:51:25,1,23918.0,28873.0,457.0,-3006.0,6.0,-27.0,6.0,14.0,10.0
6257-8200,eStar,2020-07-03 12:03:00,0,23023.0,27005.0,480.0,742.0,-1126.0,-25.0,2.0,3.0,1.0
6257-8200,Vici Gaming,2020-07-03 12:03:00,1,22281.0,28131.0,505.0,-742.0,1126.0,25.0,1.0,2.0,2.0
6257-8201,Vici Gaming,2020-07-03 12:56:00,1,25532.0,29710.0,516.0,-84.0,1489.0,34.0,3.0,11.0,3.0
6257-8201,eStar,2020-07-03 12:56:00,0,25616.0,28221.0,482.0,84.0,-1489.0,-34.0,3.0,6.0,3.0
ESPORTSTMNT03/1411330,GAM Esports,2020-07-03 12:57:34,0,27979.0,29172.0,492.0,4977.0,2177.0,58.0,10.0,26.0,6.0
ESPORTSTMNT03/1411330,Saigon Buffalo,2020-07-03 12:57:34,1,23002.0,26995.0,434.0,-4977.0,-2177.0,-58.0,6.0,10.0,10.0
ESPORTSTMNT06/1300278,Dark Passage Academy,2020-07-03 13:27:13,1,27871.0,31637.0,525.0,3741.0,3521.0,69.0,6.0,10.0,3.0
ESPORTSTMNT06/1300278,Team AURORA Academy,2020-07-03 13:27:13,0,24130.0,28116.0,456.0,-3741.0,-3521.0,-69.0,3.0,6.0,6.0
ESPORTSTMNT03/1411344,Saigon Buffalo,2020-07-03 13:49:19,0,23618.0,26752.0,439.0,-6459.0,-4150.0,-57.0,5.0,12.0,12.0
ESPORTSTMNT03/1411344,GAM Esports,2020-07-03 13:49:19,1,30077.0,30902.0,496.0,6459.0,4150.0,57.0,12.0,24.0,5.0
ESPORTSTMNT06/1270251,Galatasaray Academy,2020-07-03 14:43:13,1,25192.0,30447.0,517.0,2797.0,2780.0,38.0,4.0,5.0,2.0
ESPORTSTMNT06/1270251,5 Ronin Academy,2020-07-03 14:43:13,0,22395.0,27667.0,479.0,-2797.0,-2780.0,-38.0,2.0,3.0,4.0
ESPORTSTMNT06/1300288,Excel Esports,2020-07-03 15:21:11,1,24719.0,29484.0,530.0,2003.0,1097.0,19.0,2.0,2.0,1.0
ESPORTSTMNT06/1300288,Team Vitality,2020-07-03 15:21:11,0,22716.0,28387.0,511.0,-2003.0,-1097.0,-19.0,1.0,4.0,2.0
ESPORTSTMNT06/1270255,Royal Youth Academy,2020-07-03 15:29:13,1,23024.0,28136.0,466.0,-196.0,-93.0,-21.0,3.0,7.0,1.0
ESPORTSTMNT06/1270255,SuperMassive Academy,2020-07-03 15:29:13,0,23220.0,28229.0,487.0,196.0,93.0,21.0,1.0,2.0,3.0
ESPORTSTMNT06/1300295,FC Schalke 04 Esports,2020-07-03 16:10:30,0,24704.0,28147.0,499.0,1058.0,-1071.0,-13.0,3.0,6.0,3.0
ESPORTSTMNT06/1300295,MAD Lions,2020-07-03 16:10:30,1,23646.0,29218.0,512.0,-1058.0,1071.0,13.0,3.0,3.0,3.0
ESPORTSTMNT06/1270261,Galakticos Academy,2020-07-03 16:32:34,0,20851.0,27023.0,470.0,-6066.0,-3448.0,-20.0,0.0,0.0,7.0
ESPORTSTMNT06/1270261,Beşiktaş Academy,2020-07-03 16:32:34,1,26917.0,30471.0,490.0,6066.0,3448.0,20.0,7.0,18.0,0.0
ESPORTSTMNT06/1300303,1907 Fenerbahçe Academy,2020-07-03 17:25:22,0,21365.0,25358.0,415.0,-6118.0,-4341.0,-66.0,3.0,6.0,10.0
ESPORTSTMNT06/1300303,İstanbul Wildcats Academy,2020-07-03 17:25:22,1,27483.0,29699.0,481.0,6118.0,4341.0,66.0,10.0,19.0,3.0
ESPORTSTMNT03/1401572,TSM Academy,2020-07-03 17:41:59,1,24981.0,30480.0,547.0,1000.0,2104.0,58.0,2.0,3.0,2.0
ESPORTSTMNT03/1401572,CLG Academy,2020-07-03 17:41:59,0,23981.0,28376.0,489.0,-1000.0,-2104.0,-58.0,2.0,3.0,2.0
ESPORTSTMNT03/1411417,Immortals Academy,2020-07-03 17:45:30,1,23700.0,28844.0,545.0,-1264.0,913.0,89.0,0.0,0.0,4.0
ESPORTSTMNT03/1411417,Evil Geniuses Academy,2020-07-03 17:45:30,0,24964.0,27931.0,456.0,1264.0,-913.0,-89.0,4.0,12.0,0.0
ESPORTSTMNT06/1300305,Fnatic,2020-07-03 18:02:56,1,26489.0,29719.0,514.0,3642.0,2392.0,13.0,6.0,16.0,2.0
ESPORTSTMNT06/1300305,SK Gaming,2020-07-03 18:02:56,0,22847.0,27327.0,501.0,-3642.0,-2392.0,-13.0,2.0,5.0,6.0
ESPORTSTMNT06/1270273,Rogue,2020-07-03 18:14:12,1,24336.0,29379.0,512.0,2111.0,391.0,27.0,1.0,1.0,1.0
ESPORTSTMNT06/1270273,Origen,2020-07-03 18:14:12,0,22225.0,28988.0,485.0,-2111.0,-391.0,-27.0,1.0,1.0,1.0
ESPORTSTMNT03/1411452,Cloud9 Academy,2020-07-03 18:57:39,1,26367.0,29852.0,521.0,3264.0,1503.0,3.0,8.0,20.0,2.0
ESPORTSTMNT03/1411452,Dignitas Academy,2020-07-03 18:57:39,0,23103.0,28349.0,518.0,-3264.0,-1503.0,-3.0,2.0,4.0,8.0
ESPORTSTMNT03/1401600,FlyQuest Academy,2020-07-03 18:57:51,1,23415.0,29481.0,514.0,-345.0,-42.0,28.0,2.0,6.0,4.0
ESPORTSTMNT03/1401600,Team Liquid Academy,2020-07-03 18:57:51,0,23760.0,29523.0,486.0,345.0,42.0,-28.0,4.0,10.0,2.0
ESPORTSTMNT03/1401602,100 Thieves Academy,2020-07-03 18:57:58,0,21393.0,26835.0,481.0,-6425.0,-4333.0,-47.0,0.0,0.0,7.0
ESPORTSTMNT03/1401602,Golden Guardians Academy,2020-07-03 18:57:58,1,27818.0,31168.0,528.0,6425.0,4333.0,47.0,7.0,13.0,0.0
ESPORTSTMNT06/1300316,G2 Esports,2020-07-03 19:22:27,1,25828.0,27820.0,482.0,1907.0,-330.0,-7.0,5.0,10.0,4.0
ESPORTSTMNT06/1300316,Misfits Gaming,2020-07-03 19:22:27,0,23921.0,28150.0,489.0,-1907.0,330.0,7.0,4.0,5.0,5.0
ESPORTSTMNT05/1510887,Coliseo Dragons,2020-07-03 21:00:50,0,22218.0,28607.0,508.0,-925.0,-672.0,2.0,1.0,0.0,2.0
ESPORTSTMNT05/1510887,Feint Gaming,2020-07-03 21:00:50,1,23143.0,29279.0,506.0,925.0,672.0,-2.0,2.0,5.0,1.0
ESPORTSTMNT05/1510889,Undead Gaming,2020-07-03 22:16:47,1,25457.0,27954.0,442.0,3804.0,800.0,-36.0,5.0,8.0,1.0
ESPORTSTMNT05/1510889,Malvinas Gaming,2020-07-03 22:16:47,0,21653.0,27154.0,478.0,-3804.0,-800.0,36.0,1.0,0.0,5.0
ESPORTSTMNT05/1510891,Furious Gaming Argentina,2020-07-03 23:14:16,1,22771.0,29515.0,509.0,254.0,995.0,-12.0,1.0,3.0,0.0
ESPORTSTMNT05/1510891,Intel New Indians,2020-07-03 23:14:16,0,22517.0,28520.0,521.0,-254.0,-995.0,12.0,0.0,0.0,1.0
ESPORTSTMNT03/1411500,100 Thieves,2020-07-04 00:21:06,0,23814.0,28919.0,529.0,-1440.0,-2537.0,-34.0,1.0,3.0,4.0
ESPORTSTMNT03/1411500,Golden Guardians,2020-07-04 00:21:06,1,25254.0,31456.0,563.0,1440.0,2537.0,34.0,4.0,7.0,1.0
ESPORTSTMNT05/1510899,9z Team,2020-07-04 00:29:07,1,25163.0,28735.0,483.0,2355.0,1759.0,41.0,7.0,12.0,5.0
ESPORTSTMNT05/1510899,Nocturns Gaming,2020-07-04 00:29:07,0,22808.0,26976.0,442.0,-2355.0,-1759.0,-41.0,5.0,15.0,7.0
ESPORTSTMNT03/1411514,Counter Logic Gaming,2020-07-04 01:24:54,0,21776.0,26322.0,464.0,-4633.0,-4432.0,-48.0,1.0,3.0,6.0
ESPORTSTMNT03/1411514,Cloud9,2020-07-04 01:24:54,1,26409.0,30754.0,512.0,4633.0,4432.0,48.0,6.0,9.0,1.0
ESPORTSTMNT05/1510909,River Plate Esports,2020-07-04 01:48:35,0,24299.0,27837.0,451.0,-209.0,-74.0,-28.0,4.0,8.0,3.0
ESPORTSTMNT05/1510909,Isurus Academy,2020-07-04 01:48:35,1,24508.0,27911.0,479.0,209.0,74.0,28.0,3.0,5.0,5.0
ESPORTSTMNT02/1386328,Fukuoka SoftBank Hawks gaming,2020-07-04 03:50:33,0,24020.0,29997.0,516.0,940.0,3115.0,47.0,4.0,7.0,2.0
ESPORTSTMNT02/1386328,Rascal Jester,2020-07-04 03:50:33,1,23080.0,26882.0,469.0,-940.0,-3115.0,-47.0,2.0,3.0,4.0
ESPORTSTMNT02/1386331,V3 Esports,2020-07-04 04:56:02,1,25584.0,29495.0,504.0,5482.0,4494.0,63.0,4.0,6.0,0.0
ESPORTSTMNT02/1386331,Rascal Jester,2020-07-04 04:56:02,0,20102.0,25001.0,441.0,-5482.0,-4494.0,-63.0,0.0,0.0,4.0
6368-8203,Joy Dream,2020-07-04 05:11:00,1,26963.0,30922.0,532.0,4681.0,2061.0,15.0,6.0,11.0,1.0
6368-8203,All Combo,2020-07-04 05:11:00,0,22282.0,28861.0,517.0,-4681.0,-2061.0,-15.0,1.0,1.0,6.0
6368-8204,All Combo,2020-07-04 06:00:00,0,23374.0,27105.0,487.0,-262.0,-1017.0,-25.0,2.0,4.0,2.0
6368-8204,Joy Dream,2020-07-04 06:00:00,1,23636.0,28122.0,512.0,262.0,1017.0,25.0,2.0,5.0,2.0
ESPORTSTMNT02/1386339,Fukuoka SoftBank Hawks gaming,2020-07-04 06:05:44,1,23759.0,28555.0,504.0,-541.0,1039.0,14.0,2.0,6.0,3.0
ESPORTSTMNT02/1386339,AXIZ,2020-07-04 06:05:44,0,24300.0,27516.0,490.0,541.0,-1039.0,-14.0,3.0,7.0,2.0
ESPORTSTMNT02/1396074,DAMWON Gaming,2020-07-04 06:16:52,1,26585.0,29469.0,527.0,1903.0,-155.0,29.0,5.0,8.0,5.0
ESPORTSTMNT02/1396074,Hanwha Life Esports,2020-07-04 06:16:52,0,24682.0,29624.0,498.0,-1903.0,155.0,-29.0,5.0,6.0,5.0
ESPORTSTMNT03/1401708,Legacy Esports,2020-07-04 06:59:42,1,27487.0,31004.0,527.0,5337.0,4694.0,93.0,8.0,14.0,3.0
ESPORTSTMNT03/1401708,Gravitas,2020-07-04 06:59:42,0,22150.0,26310.0,434.0,-5337.0,-4694.0,-93.0,3.0,5.0,8.0
6370-8205,WanZhen Esports Club,2020-07-04 07:08:00,0,24394.0,31219.0,553.0,-1191.0,-319.0,-28.0,2.0,3.0,4.0
6370-8205,V5 87,2020-07-04 07:08:00,1,25585.0,31538.0,581.0,1191.0,319.0,28.0,3.0,6.0,2.0
ESPORTSTMNT02/1386349,AXIZ,2020-07-04 07:09:41,0,23008.0,25679.0,431.0,-3548.0,-2718.0,-40.0,3.0,5.0,8.0
ESPORTSTMNT02/1386349,V3 Esports,2020-07-04 07:09:41,1,26556.0,28397.0,471.0,3548.0,2718.0,40.0,8.0,14.0,3.0
6369-8207,Young Miracles,2020-07-04 07:18:00,1,27218.0,30930.0,505.0,1812.0,1096.0,-19.0,9.0,21.0,7.0
6369-8207,Vici Gaming Potential,2020-07-04 07:18:00,0,25406.0,29834.0,524.0,-1812.0,-1096.0,19.0,7.0,17.0,9.0
ESPORTSTMNT03/1401715,Dire Wolves,2020-07-04 07:46:15,1,27708.0,28562.0,478.0,5839.0,3552.0,42.0,9.0,18.0,4.0
ESPORTSTMNT03/1401715,MAMMOTH,2020-07-04 07:46:15,0,21869.0,25010.0,436.0,-5839.0,-3552.0,-42.0,4.0,6.0,9.0
6370-8206,WanZhen Esports Club,2020-07-04 07:58:00,0,23327.0,27436.0,473.0,-6717.0,-5022.0,-65.0,1.0,3.0,8.0
6370-8206,V5 87,2020-07-04 07:58:00,1,30044.0,32458.0,538.0,6717.0,5022.0,65.0,8.0,19.0,1.0
6369-8208,Young Miracles,2020-07-04 08:07:00,1,26159.0,28862.0,538.0,2791.0,291.0,12.0,3.0,5.0,1.0
6369-8208,Vici Gaming Potential,2020-07-04 08:07:00,0,23368.0,28571.0,526.0,-2791.0,-291.0,-12.0,1.0,2.0,3.0
ESPORTSTMNT02/1386367,Burning Core,2020-07-04 08:19:03,1,27263.0,30708.0,508.0,3508.0,3312.0,18.0,8.0,19.0,3.0
ESPORTSTMNT02/1386367,Crest Gaming Act,2020-07-04 08:19:03,0,23755.0,27396.0,490.0,-3508.0,-3312.0,-18.0,3.0,9.0,8.0
ESPORTSTMNT02/1396100,Hanwha Life Esports,2020-07-04 08:35:34,0,23834.0,27997.0,452.0,-1513.0,-1089.0,-61.0,6.0,11.0,4.0
ESPORTSTMNT02/1396100,DAMWON Gaming,2020-07-04 08:35:34,1,25347.0,29086.0,513.0,1513.0,1089.0,61.0,4.0,8.0,6.0
ESPORTSTMNT03/1401724,ORDER,2020-07-04 08:36:04,1,25355.0,30380.0,513.0,2028.0,1148.0,-7.0,3.0,0.0,2.0
ESPORTSTMNT03/1401724,Pentanet.GG,2020-07-04 08:36:04,0,23327.0,29232.0,520.0,-2028.0,-1148.0,7.0,2.0,1.0,3.0
ESPORTSTMNT03/1401728,Nova Esports,2020-07-04 08:53:50,1,25595.0,30865.0,554.0,3084.0,1528.0,38.0,3.0,3.0,0.0
ESPORTSTMNT03/1401728,Liyab Esports,2020-07-04 08:53:50,0,22511.0,29337.0,516.0,-3084.0,-1528.0,-38.0,0.0,0.0,3.0
6372-8213,eStar Young,2020-07-04 09:06:00,1,29045.0,30744.0,524.0,7184.0,3886.0,32.0,10.0,21.0,1.0
6372-8213,Suning-S,2020-07-04 09:06:00,0,21861.0,26858.0,492.0,-7184.0,-3886.0,-32.0,1.0,2.0,10.0
6371-8211,Shu Dai Xiong Gaming,2020-07-04 09:17:00,0,24549.0,30243.0,498.0,535.0,-6.0,-21.0,3.0,2.0,3.0
6371-8211,Invictus Gaming Young,2020-07-04 09:17:00,1,24014.0,30249.0,519.0,-535.0,6.0,21.0,3.0,5.0,3.0
6258-8209,Rogue Warriors,2020-07-04 09:19:00,0,23634.0,26831.0,469.0,-1273.0,-816.0,-12.0,5.0,13.0,3.0
6258-8209,EDward Gaming,2020-07-04 09:19:00,1,24907.0,27647.0,481.0,1273.0,816.0,12.0,3.0,7.0,5.0
ESPORTSTMNT02/1396105,Team Dynamics,2020-07-04 09:36:58,0,24878.0,28864.0,511.0,-824.0,-2938.0,-33.0,5.0,10.0,6.0
ESPORTSTMNT02/1396105,SANDBOX Gaming,2020-07-04 09:36:58,1,25702.0,31802.0,544.0,824.0,2938.0,33.0,6.0,5.0,5.0
ESPORTSTMNT03/1401746,Percent Esports,2020-07-04 09:39:53,1,23616.0,29291.0,507.0,-146.0,1799.0,-16.0,3.0,5.0,0.0
ESPORTSTMNT03/1401746,Team Secret,2020-07-04 09:39:53,0,23762.0,27492.0,523.0,146.0,-1799.0,16.0,0.0,0.0,3.0
ESPORTSTMNT02/1386382,Burning Core,2020-07-04 09:47:08,0,22238.0,27655.0,440.0,-1209.0,-1303.0,-82.0,3.0,4.0,2.0
ESPORTSTMNT02/1386382,Sengoku Gaming,2020-07-04 09:47:08,1,23447.0,28958.0,522.0,1209.0,1303.0,82.0,2.0,3.0,3.0
ESPORTSTMNT03/1401748,Alpha Esports,2020-07-04 09:51:28,0,23437.0,26174.0,436.0,-1502.0,-3654.0,-72.0,3.0,1.0,3.0
ESPORTSTMNT03/1401748,Machi Esports,2020-07-04 09:51:28,1,24939.0,29828.0,508.0,1502.0,3654.0,72.0,3.0,5.0,3.0
6372-8214,Suning-S,2020-07-04 09:57:00,0,27551.0,30204.0,488.0,2506.0,-480.0,-24.0,9.0,26.0,5.0
6372-8214,eStar Young,2020-07-04 09:57:00,1,25045.0,30684.0,512.0,-2506.0,480.0,24.0,5.0,13.0,9.0
6258-8210,Rogue Warriors,2020-07-04 10:15:00,0,23836.0,27707.0,487.0,1698.0,1340.0,28.0,4.0,8.0,2.0
6258-8210,EDward Gaming,2020-07-04 10:15:00,1,22138.0,26367.0,459.0,-1698.0,-1340.0,-28.0,2.0,6.0,4.0
ESPORTSTMNT06/1270287,Galatasaray Esports,2020-07-04 10:31:05,0,24587.0,28975.0,514.0,-1647.0,-1855.0,-8.0,3.0,2.0,5.0
ESPORTSTMNT06/1270287,SuperMassive Esports,2020-07-04 10:31:05,1,26234.0,30830.0,522.0,1647.0,1855.0,8.0,5.0,6.0,3.0
ESPORTSTMNT03/1401751,Team Secret,2020-07-04 10:44:46,1,26940.0,28947.0,488.0,4026.0,1078.0,-18.0,7.0,11.0,1.0
ESPORTSTMNT03/1401751,Percent Esports,2020-07-04 10:44:46,0,22914.0,27869.0,506.0,-4026.0,-1078.0,18.0,1.0,0.0,7.0
ESPORTSTMNT02/1386408,Crest Gaming Act,2020-07-04 10:48:52,1,23069.0,28259.0,517.0,-82.0,258.0,15.0,1.0,4.0,3.0
ESPORTSTMNT02/1386408,DetonatioN FocusMe,2020-07-04 10:48:52,0,23151.0,28001.0,502.0,82.0,-258.0,-15.0,3.0,3.0,1.0
ESPORTSTMNT03/1401756,Nova Esports,2020-07-04 11:02:48,1,24366.0,28950.0,518.0,640.0,1151.0,13.0,1.0,2.0,1.0
ESPORTSTMNT03/1401756,Hong Kong Attitude,2020-07-04 11:02:48,0,23726.0,27799.0,505.0,-640.0,-1151.0,-13.0,1.0,3.0,1.0
6259-8215,Invictus Gaming,2020-07-04 11:22:00,0,24544.0,28882.0,497.0,-586.0,-246.0,-2.0,5.0,15.0,5.0
6259-8215,JD Gaming,2020-07-04 11:22:00,1,25130.0,29128.0,499.0,586.0,246.0,2.0,5.0,7.0,5.0
ESPORTSTMNT03/1401768,Percent Esports,2020-07-04 11:28:55,0,25672.0,32081.0,501.0,290.0,3392.0,-13.0,6.0,9.0,2.0
ESPORTSTMNT03/1401768,Team Secret,2020-07-04 11:28:55,1,25382.0,28689.0,514.0,-290.0,-3392.0,13.0,2.0,5.0,6.0
ESPORTSTMNT06/1300338,5 Ronin,2020-07-04 11:35:40,1,27972.0,30731.0,553.0,6671.0,3796.0,112.0,4.0,4.0,1.0
ESPORTSTMNT06/1300338,Beşiktaş Esports,2020-07-04 11:35:40,0,21301.0,26935.0,441.0,-6671.0,-3796.0,-112.0,1.0,3.0,4.0
ESPORTSTMNT02/1396149,SANDBOX Gaming,2020-07-04 11:42:46,0,23100.0,28149.0,517.0,-2213.0,-2915.0,4.0,2.0,3.0,7.0
ESPORTSTMNT02/1396149,Team Dynamics,2020-07-04 11:42:46,1,25313.0,31064.0,513.0,2213.0,2915.0,-4.0,7.0,13.0,2.0
ESPORTSTMNT02/1386423,DetonatioN FocusMe,2020-07-04 12:03:30,0,23118.0,29441.0,511.0,-1332.0,-557.0,-31.0,2.0,2.0,2.0
ESPORTSTMNT02/1386423,Sengoku Gaming,2020-07-04 12:03:30,1,24450.0,29998.0,542.0,1332.0,557.0,31.0,2.0,4.0,2.0
ESPORTSTMNT03/1401785,Berjaya Dragons,2020-07-04 12:11:36,1,25830.0,29871.0,512.0,3320.0,3015.0,30.0,6.0,15.0,3.0
ESPORTSTMNT03/1401785,Alpha Esports,2020-07-04 12:11:36,0,22510.0,26856.0,482.0,-3320.0,-3015.0,-30.0,3.0,5.0,6.0
