gameid,team_name,match_date,result,gold_at10,xp_at10,cs_at10,gold_diff_at10,xp_diff_at10,cs_diff_at10,kills_at_10,assists_at10,deaths_at10
7304-9648,Rogue Warriors,2021-02-25 12:15:00,0,17376.0,18117.0,320.0,300.0,-1358.0,-33.0,3.0,7.0,3.0
7094-9649,Royal Club,2021-02-25 13:05:00,1,15837.0,19461.0,347.0,-605.0,-501.0,10.0,1.0,2.0,3.0
7094-9649,Young Miracles,2021-02-25 13:05:00,0,16442.0,19962.0,337.0,605.0,501.0,-10.0,3.0,7.0,1.0
ESPORTSTMNT04/1520177,Galakticos Academy,2021-02-25 13:21:17,1,16783.0,19176.0,341.0,1578.0,473.0,4.0,4.0,4.0,0.0
ESPORTSTMNT04/1520177,Team AURORA Academy,2021-02-25 13:21:17,0,15205.0,18703.0,337.0,-1578.0,-473.0,-4.0,0.0,0.0,4.0
ESPORTSTMNT04/1520192,Galatasaray Academy,2021-02-25 14:42:04,1,15334.0,18111.0,317.0,-208.0,1441.0,56.0,2.0,2.0,5.0
ESPORTSTMNT04/1520192,5 Ronin Academy,2021-02-25 14:42:04,0,15542.0,16670.0,261.0,208.0,-1441.0,-56.0,5.0,10.0,2.0
ESPORTSTMNT04/1520210,NASR eSports Turkey Academy,2021-02-25 15:38:36,1,16144.0,19941.0,302.0,-504.0,435.0,-7.0,3.0,7.0,4.0
ESPORTSTMNT04/1520210,Beşiktaş Academy,2021-02-25 15:38:36,0,16648.0,19506.0,309.0,504.0,-435.0,7.0,4.0,10.0,3.0
ESPORTSTMNT06/1571179,PIGSPORTS,2021-02-25 16:12:24,0,15203.0,17426.0,286.0,413.0,-412.0,-39.0,2.0,2.0,1.0
ESPORTSTMNT06/1571179,Goskilla,2021-02-25 16:12:24,1,14790.0,17838.0,325.0,-413.0,412.0,39.0,1.0,3.0,2.0
ESPORTSTMNT06/1571180,GameWard,2021-02-25 16:20:37,1,15289.0,18880.0,331.0,-187.0,478.0,-1.0,1.0,2.0,1.0
ESPORTSTMNT06/1571180,IZI Dream,2021-02-25 16:20:37,0,15476.0,18402.0,332.0,187.0,-478.0,1.0,1.0,1.0,1.0
ESPORTSTMNT03/1757234,Berlin International Gaming,2021-02-25 16:25:06,0,16214.0,17376.0,292.0,-486.0,-665.0,30.0,1.0,2.0,5.0
ESPORTSTMNT03/1757234,SK Gaming Prime,2021-02-25 16:25:06,1,16700.0,18041.0,262.0,486.0,665.0,-30.0,5.0,7.0,1.0
ESPORTSTMNT04/1520252,Dark Passage Academy,2021-02-25 16:39:30,0,14145.0,15795.0,278.0,-2044.0,-2578.0,-10.0,1.0,1.0,4.0
ESPORTSTMNT04/1520252,SuperMassive Academy,2021-02-25 16:39:30,1,16189.0,18373.0,288.0,2044.0,2578.0,10.0,4.0,7.0,1.0
ESPORTSTMNT03/1766813,MAD Lions Madrid,2021-02-25 16:41:14,1,16070.0,18359.0,319.0,-1294.0,-818.0,0.0,3.0,9.0,6.0
ESPORTSTMNT03/1766813,eMonkeyz,2021-02-25 16:41:14,0,17364.0,19177.0,319.0,1294.0,818.0,0.0,6.0,14.0,3.0
ESPORTSTMNT03/1766836,SINNERS Esports,2021-02-25 16:56:26,1,15136.0,18701.0,328.0,-305.0,965.0,46.0,0.0,0.0,3.0
ESPORTSTMNT03/1766836,Inaequalis,2021-02-25 16:56:26,0,15441.0,17736.0,282.0,305.0,-965.0,-46.0,3.0,4.0,0.0
ESPORTSTMNT06/1581141,CR4ZY,2021-02-25 17:25:38,1,17632.0,18051.0,309.0,2630.0,193.0,6.0,7.0,13.0,2.0
ESPORTSTMNT06/1581141,Split Raiders,2021-02-25 17:25:38,0,15002.0,17858.0,303.0,-2630.0,-193.0,-6.0,2.0,3.0,7.0
ESPORTSTMNT03/1766850,Mkers,2021-02-25 17:30:38,1,16091.0,18812.0,315.0,246.0,412.0,1.0,3.0,4.0,3.0
ESPORTSTMNT03/1766850,Cyberground Gaming,2021-02-25 17:30:38,0,15845.0,18400.0,314.0,-246.0,-412.0,-1.0,3.0,4.0,3.0
ESPORTSTMNT06/1571183,MnM Gaming,2021-02-25 17:33:06,0,15422.0,18198.0,302.0,-613.0,-1323.0,-6.0,3.0,3.0,4.0
ESPORTSTMNT06/1571183,Dusty,2021-02-25 17:33:06,1,16035.0,19521.0,308.0,613.0,1323.0,6.0,4.0,4.0,3.0
ESPORTSTMNT04/1520258,İstanbul Wildcats Academy,2021-02-25 17:35:31,1,15584.0,17766.0,313.0,-612.0,-612.0,13.0,1.0,4.0,5.0
ESPORTSTMNT04/1520258,1907 Fenerbahçe Academy,2021-02-25 17:35:31,0,16196.0,18378.0,300.0,612.0,612.0,-13.0,5.0,10.0,1.0
ESPORTSTMNT06/1571185,Team Infamous,2021-02-25 17:36:57,1,17681.0,18149.0,285.0,2081.0,-1423.0,0.0,7.0,10.0,3.0
ESPORTSTMNT06/1571185,Medieval Riga,2021-02-25 17:36:57,0,15600.0,19572.0,285.0,-2081.0,1423.0,0.0,3.0,2.0,7.0
ESPORTSTMNT06/1571186,Solary,2021-02-25 17:41:20,1,14989.0,19381.0,349.0,364.0,1131.0,22.0,0.0,0.0,0.0
ESPORTSTMNT06/1571186,Vitality.Bee,2021-02-25 17:41:20,0,14625.0,18250.0,327.0,-364.0,-1131.0,-22.0,0.0,0.0,0.0
ESPORTSTMNT03/1766857,S2V Esports,2021-02-25 17:43:33,0,14571.0,18390.0,319.0,-1162.0,-1655.0,-24.0,0.0,0.0,1.0
ESPORTSTMNT03/1766857,Team Queso,2021-02-25 17:43:33,1,15733.0,20045.0,343.0,1162.0,1655.0,24.0,1.0,1.0,0.0
ESPORTSTMNT03/1757270,FC Schalke 04 Evolution,2021-02-25 17:47:23,0,16548.0,18679.0,341.0,847.0,945.0,34.0,3.0,4.0,2.0
ESPORTSTMNT03/1757270,ad hoc gaming,2021-02-25 17:47:23,1,15701.0,17734.0,307.0,-847.0,-945.0,-34.0,2.0,4.0,3.0
ESPORTSTMNT03/1766866,Inside Games,2021-02-25 18:00:09,1,14799.0,18864.0,341.0,-799.0,-142.0,-10.0,0.0,0.0,1.0
ESPORTSTMNT03/1766866,Vikingekrig Esports,2021-02-25 18:00:09,0,15598.0,19006.0,351.0,799.0,142.0,10.0,1.0,1.0,0.0
ESPORTSTMNT06/1571188,Iron Wolves,2021-02-25 18:27:38,1,17279.0,18288.0,303.0,1980.0,833.0,4.0,7.0,12.0,3.0
ESPORTSTMNT06/1571188,Method2Madness,2021-02-25 18:27:38,0,15299.0,17455.0,299.0,-1980.0,-833.0,-4.0,3.0,5.0,7.0
ESPORTSTMNT03/1766881,Outplayed,2021-02-25 18:33:46,1,15226.0,17785.0,279.0,-193.0,-1306.0,-45.0,2.0,3.0,1.0
ESPORTSTMNT03/1766881,GG&amp;Esports,2021-02-25 18:33:46,0,15419.0,19091.0,324.0,193.0,1306.0,45.0,1.0,0.0,2.0
ESPORTSTMNT06/1571189,MnM Gaming,2021-02-25 18:43:42,0,14448.0,17883.0,277.0,-2809.0,-1227.0,-32.0,1.0,2.0,6.0
ESPORTSTMNT06/1571189,Dusty,2021-02-25 18:43:42,1,17257.0,19110.0,309.0,2809.0,1227.0,32.0,6.0,8.0,1.0
ESPORTSTMNT06/1571190,Karmine Corp,2021-02-25 18:46:49,1,16118.0,18223.0,335.0,2274.0,1828.0,39.0,3.0,6.0,0.0
ESPORTSTMNT06/1571190,GamersOrigin,2021-02-25 18:46:49,0,13844.0,16395.0,296.0,-2274.0,-1828.0,-39.0,0.0,0.0,3.0
ESPORTSTMNT03/1757301,GamerLegion,2021-02-25 18:56:31,0,14922.0,17439.0,315.0,-4006.0,-1615.0,11.0,1.0,1.0,7.0
ESPORTSTMNT03/1757301,mousesports,2021-02-25 18:56:31,1,18928.0,19054.0,304.0,4006.0,1615.0,-11.0,7.0,10.0,1.0
ESPORTSTMNT03/1766890,BCN Squad,2021-02-25 18:56:54,0,14885.0,17068.0,312.0,-888.0,-628.0,5.0,1.0,2.0,3.0
ESPORTSTMNT03/1766890,G2 Arctic,2021-02-25 18:56:54,1,15773.0,17696.0,307.0,888.0,628.0,-5.0,3.0,5.0,1.0
ESPORTSTMNT03/1766892,Dark Tigers,2021-02-25 19:04:15,0,14702.0,17916.0,318.0,-1675.0,-1477.0,-13.0,1.0,0.0,3.0
ESPORTSTMNT03/1766892,BRUTE,2021-02-25 19:04:15,1,16377.0,19393.0,331.0,1675.0,1477.0,13.0,3.0,2.0,1.0
ESPORTSTMNT06/1581147,Crvena zvezda Esports,2021-02-25 19:05:59,0,15977.0,17426.0,301.0,526.0,-173.0,-10.0,3.0,5.0,2.0
ESPORTSTMNT06/1581147,Nexus Gaming,2021-02-25 19:05:59,1,15451.0,17599.0,311.0,-526.0,173.0,10.0,2.0,5.0,3.0
ESPORTSTMNT03/1766951,Macko Esports,2021-02-25 19:27:43,1,17942.0,18388.0,315.0,4252.0,2344.0,38.0,6.0,13.0,1.0
ESPORTSTMNT03/1766951,Axolotl,2021-02-25 19:27:43,0,13690.0,16044.0,277.0,-4252.0,-2344.0,-38.0,1.0,2.0,6.0
ESPORTSTMNT03/1766954,Australs,2021-02-25 19:29:07,1,15192.0,18657.0,309.0,-1788.0,-420.0,0.0,2.0,1.0,4.0
ESPORTSTMNT03/1766954,Santiago Wanderers eSports,2021-02-25 19:29:07,0,16980.0,19077.0,309.0,1788.0,420.0,0.0,4.0,7.0,2.0
ESPORTSTMNT06/1571193,Method2Madness,2021-02-25 19:29:48,1,15959.0,18969.0,309.0,1575.0,1087.0,14.0,2.0,4.0,1.0
ESPORTSTMNT06/1571193,Iron Wolves,2021-02-25 19:29:48,0,14384.0,17882.0,295.0,-1575.0,-1087.0,-14.0,1.0,1.0,2.0
ESPORTSTMNT06/1581149,ŠAIM SE SuppUp,2021-02-25 19:37:36,1,16683.0,19454.0,346.0,2037.0,1397.0,41.0,2.0,3.0,0.0
ESPORTSTMNT06/1581149,Z10 ESHARK,2021-02-25 19:37:36,0,14646.0,18057.0,305.0,-2037.0,-1397.0,-41.0,0.0,0.0,2.0
ESPORTSTMNT06/1571195,Misfits Premier,2021-02-25 19:40:21,0,15158.0,18471.0,322.0,-308.0,163.0,-2.0,0.0,0.0,2.0
ESPORTSTMNT06/1571195,Team BDS,2021-02-25 19:40:21,1,15466.0,18308.0,324.0,308.0,-163.0,2.0,2.0,2.0,0.0
ESPORTSTMNT03/1766962,UCAM Esports Club,2021-02-25 19:54:23,1,17483.0,18605.0,306.0,491.0,-218.0,4.0,7.0,4.0,5.0
ESPORTSTMNT03/1766962,Cream Real Betis,2021-02-25 19:54:23,0,16992.0,18823.0,302.0,-491.0,218.0,-4.0,5.0,8.0,7.0
ESPORTSTMNT03/1757332,PENTA 1860,2021-02-25 19:56:11,1,14935.0,18261.0,341.0,-818.0,-791.0,-4.0,0.0,0.0,1.0
ESPORTSTMNT03/1757332,Unicorns Of Love Sexy Edition,2021-02-25 19:56:11,0,15753.0,19052.0,345.0,818.0,791.0,4.0,1.0,1.0,0.0
ESPORTSTMNT03/1766969,Samsung Morning Stars,2021-02-25 20:18:09,1,17362.0,19509.0,319.0,1369.0,1303.0,35.0,5.0,6.0,4.0
ESPORTSTMNT03/1766969,Romulea eSport,2021-02-25 20:18:09,0,15993.0,18206.0,284.0,-1369.0,-1303.0,-35.0,4.0,6.0,5.0
ESPORTSTMNT03/1766972,ECLOT,2021-02-25 20:21:51,0,14392.0,16830.0,274.0,-2995.0,-1798.0,-33.0,2.0,4.0,6.0
ESPORTSTMNT03/1766972,eSuba,2021-02-25 20:21:51,1,17387.0,18628.0,307.0,2995.0,1798.0,33.0,6.0,12.0,2.0
ESPORTSTMNT03/1757365,Movistar Optix,2021-02-25 20:40:48,0,14602.0,18832.0,334.0,-2100.0,-788.0,-17.0,0.0,0.0,2.0
ESPORTSTMNT03/1757365,ODIN Gaming,2021-02-25 20:40:48,1,16702.0,19620.0,351.0,2100.0,788.0,17.0,2.0,2.0,0.0
ESPORTSTMNT03/1766977,Savage Esports,2021-02-25 20:48:58,1,15061.0,17722.0,314.0,-289.0,658.0,28.0,1.0,1.0,3.0
ESPORTSTMNT03/1766977,Intel New Indians,2021-02-25 20:48:58,0,15350.0,17064.0,286.0,289.0,-658.0,-28.0,3.0,5.0,1.0
ESPORTSTMNT06/1571199,LDLC OL,2021-02-25 20:49:21,0,15394.0,18674.0,319.0,409.0,846.0,9.0,2.0,2.0,1.0
ESPORTSTMNT06/1571199,Team MCES,2021-02-25 20:49:21,1,14985.0,17828.0,310.0,-409.0,-846.0,-9.0,1.0,1.0,2.0
ESPORTSTMNT03/1766985,Vodafone Giants.Spain,2021-02-25 20:57:52,1,15013.0,18764.0,349.0,-284.0,50.0,-8.0,0.0,0.0,0.0
ESPORTSTMNT03/1766985,Movistar Riders,2021-02-25 20:57:52,0,15297.0,18714.0,357.0,284.0,-50.0,8.0,0.0,0.0,0.0
ESPORTSTMNT03/1757380,EURONICS Gaming,2021-02-25 21:05:14,1,15223.0,18853.0,343.0,1358.0,1152.0,41.0,1.0,0.0,0.0
ESPORTSTMNT03/1757380,E WIE EINFACH E-SPORTS,2021-02-25 21:05:14,0,13865.0,17701.0,302.0,-1358.0,-1152.0,-41.0,0.0,0.0,1.0
ESPORTSTMNT06/1581154,x25 Esports,2021-02-25 21:11:10,1,14551.0,17859.0,292.0,-853.0,-491.0,-20.0,1.0,3.0,2.0
ESPORTSTMNT06/1581154,ASUS ROG ELITE,2021-02-25 21:11:10,0,15404.0,18350.0,312.0,853.0,491.0,20.0,2.0,1.0,1.0
ESPORTSTMNT03/1766997,Axolotl,2021-02-25 21:14:44,1,15287.0,16904.0,275.0,153.0,-545.0,-32.0,3.0,4.0,2.0
ESPORTSTMNT03/1766997,Romulea eSport,2021-02-25 21:14:44,0,15134.0,17449.0,307.0,-153.0,545.0,32.0,2.0,4.0,3.0
ESPORTSTMNT03/1757391,Cruzados Esports,2021-02-25 21:38:22,1,16768.0,19659.0,377.0,2480.0,2152.0,69.0,2.0,6.0,0.0
ESPORTSTMNT03/1757391,Dark Horse,2021-02-25 21:38:22,0,14288.0,17507.0,308.0,-2480.0,-2152.0,-69.0,0.0,0.0,2.0
ESPORTSTMNT03/1767008,Maycam Evolve Gaming,2021-02-25 22:02:01,1,14449.0,17970.0,271.0,-236.0,-875.0,-42.0,1.0,2.0,0.0
ESPORTSTMNT03/1767008,eBRO Gaming,2021-02-25 22:02:01,0,14685.0,18845.0,313.0,236.0,875.0,42.0,0.0,0.0,1.0
ESPORTSTMNT01/1840328,Rensga eSports,2021-02-25 22:30:45,0,14898.0,17844.0,321.0,-777.0,-1364.0,-20.0,1.0,1.0,2.0
ESPORTSTMNT01/1840328,Vorax,2021-02-25 22:30:45,1,15675.0,19208.0,341.0,777.0,1364.0,20.0,2.0,7.0,1.0
ESPORTSTMNT03/1757407,Furious Gaming Chile,2021-02-25 22:33:06,1,15300.0,19024.0,333.0,-872.0,-176.0,0.0,1.0,2.0,2.0
ESPORTSTMNT03/1757407,Kaos Latin Gamers Academy,2021-02-25 22:33:06,0,16172.0,19200.0,333.0,872.0,176.0,0.0,2.0,2.0,1.0
ESPORTSTMNT01/1850299,TSM Academy,2021-02-25 22:48:53,1,16075.0,17225.0,308.0,1042.0,362.0,39.0,4.0,7.0,4.0
ESPORTSTMNT01/1850299,Winthrop University,2021-02-25 22:48:53,0,15033.0,16863.0,269.0,-1042.0,-362.0,-39.0,4.0,4.0,4.0
ESPORTSTMNT03/1767020,Undead Gaming,2021-02-25 23:04:40,1,18476.0,18607.0,291.0,4411.0,1440.0,-6.0,5.0,7.0,1.0
ESPORTSTMNT03/1767020,Globant Emerald,2021-02-25 23:04:40,0,14065.0,17167.0,297.0,-4411.0,-1440.0,6.0,1.0,2.0,5.0
ESPORTSTMNT03/1757425,Bencheados,2021-02-25 23:36:12,1,15233.0,19101.0,316.0,-219.0,-482.0,-1.0,1.0,0.0,1.0
ESPORTSTMNT03/1757425,Newstar,2021-02-25 23:36:12,0,15452.0,19583.0,317.0,219.0,482.0,1.0,1.0,2.0,1.0
ESPORTSTMNT01/1840341,Vorax,2021-02-25 23:39:10,1,15469.0,16841.0,291.0,-1277.0,-1778.0,-51.0,2.0,4.0,3.0
ESPORTSTMNT01/1840341,LOUD,2021-02-25 23:39:10,0,16746.0,18619.0,342.0,1277.0,1778.0,51.0,3.0,6.0,2.0
ESPORTSTMNT01/1850309,Winthrop University,2021-02-25 23:48:16,0,14802.0,18675.0,315.0,-1593.0,-265.0,-22.0,0.0,0.0,2.0
ESPORTSTMNT01/1850309,TSM Academy,2021-02-25 23:48:16,1,16395.0,18940.0,337.0,1593.0,265.0,22.0,2.0,3.0,0.0
ESPORTSTMNT03/1757429,CASLA Esports,2021-02-25 23:59:38,1,14937.0,18942.0,345.0,221.0,1101.0,22.0,0.0,0.0,0.0
ESPORTSTMNT03/1757429,Boca Juniors Gaming,2021-02-25 23:59:38,0,14716.0,17841.0,323.0,-221.0,-1101.0,-22.0,0.0,0.0,0.0
ESPORTSTMNT03/1757436,LDM Esports,2021-02-26 00:51:26,1,15421.0,18695.0,329.0,-1896.0,-794.0,-5.0,1.0,1.0,4.0
ESPORTSTMNT03/1757436,Rebirth eSports,2021-02-26 00:51:26,0,17317.0,19489.0,334.0,1896.0,794.0,5.0,4.0,7.0,1.0
ESPORTSTMNT03/1757437,Naguara Team,2021-02-26 00:57:23,0,15560.0,18955.0,339.0,-717.0,-463.0,-2.0,1.0,2.0,2.0
ESPORTSTMNT03/1757437,Stone Movistar,2021-02-26 00:57:23,1,16277.0,19418.0,341.0,717.0,463.0,2.0,2.0,3.0,1.0
ESPORTSTMNT01/1850319,No Org,2021-02-26 01:17:23,1,15660.0,18414.0,328.0,903.0,-270.0,20.0,2.0,1.0,1.0
ESPORTSTMNT01/1850319,CLG Academy,2021-02-26 01:17:23,0,14757.0,18684.0,308.0,-903.0,270.0,-20.0,1.0,1.0,2.0
ESPORTSTMNT03/1757449,New Pampas,2021-02-26 02:01:58,0,14885.0,18189.0,335.0,-1892.0,-873.0,-11.0,0.0,0.0,3.0
ESPORTSTMNT03/1757449,River Plate Esports,2021-02-26 02:01:58,1,16777.0,19062.0,346.0,1892.0,873.0,11.0,3.0,7.0,0.0
ESPORTSTMNT01/1850326,No Org,2021-02-26 02:06:46,1,15426.0,18249.0,316.0,1501.0,1388.0,16.0,0.0,0.0,0.0
ESPORTSTMNT01/1850326,CLG Academy,2021-02-26 02:06:46,0,13925.0,16861.0,300.0,-1501.0,-1388.0,-16.0,0.0,0.0,0.0
ESPORTSTMNT03/1757515,Gen.G,2021-02-26 06:07:55,1,16082.0,19768.0,369.0,532.0,417.0,45.0,1.0,0.0,1.0
ESPORTSTMNT03/1757515,Fredit BRION,2021-02-26 06:07:55,0,15550.0,19351.0,324.0,-532.0,-417.0,-45.0,1.0,1.0,1.0
7096-9650,Suning-S,2021-02-26 06:08:00,1,17700.0,19229.0,322.0,1650.0,1213.0,24.0,7.0,12.0,4.0
7096-9650,Team Pinnacle,2021-02-26 06:08:00,0,16050.0,18016.0,298.0,-1650.0,-1213.0,-24.0,4.0,8.0,7.0
7096-9651,Team Pinnacle,2021-02-26 06:56:00,0,15146.0,17828.0,311.0,-1374.0,-997.0,7.0,2.0,0.0,5.0
7096-9651,Suning-S,2021-02-26 06:56:00,1,16520.0,18825.0,304.0,1374.0,997.0,-7.0,5.0,5.0,2.0
7097-9652,Joy Dream,2021-02-26 08:01:00,1,16238.0,19784.0,354.0,1011.0,-151.0,-6.0,1.0,1.0,0.0
7097-9652,ThunderTalk Gaming Young,2021-02-26 08:01:00,0,15227.0,19935.0,360.0,-1011.0,151.0,6.0,0.0,0.0,1.0
7098-9653,Rogue Warriors Shark,2021-02-26 08:06:00,0,14664.0,17969.0,312.0,-2263.0,-1350.0,-51.0,1.0,3.0,3.0
7098-9653,Team WE Academy,2021-02-26 08:06:00,1,16927.0,19319.0,363.0,2263.0,1350.0,51.0,3.0,4.0,1.0
ESPORTSTMNT02/1689147,Hong Kong Attitude,2021-02-26 08:08:55,0,15209.0,18423.0,315.0,839.0,689.0,-3.0,2.0,4.0,0.0
ESPORTSTMNT02/1689147,Berjaya Dragons,2021-02-26 08:08:55,1,14370.0,17734.0,318.0,-839.0,-689.0,3.0,0.0,0.0,2.0
ESPORTSTMNT03/1757538,Fredit BRION,2021-02-26 08:37:46,1,15226.0,17913.0,297.0,-1054.0,-980.0,-58.0,2.0,3.0,2.0
ESPORTSTMNT03/1757538,Gen.G,2021-02-26 08:37:46,0,16280.0,18893.0,355.0,1054.0,980.0,58.0,2.0,3.0,2.0
7097-9654,Joy Dream,2021-02-26 08:48:00,1,16350.0,18765.0,339.0,1155.0,-542.0,-17.0,2.0,3.0,0.0
7097-9654,ThunderTalk Gaming Young,2021-02-26 08:48:00,0,15195.0,19307.0,356.0,-1155.0,542.0,17.0,0.0,0.0,2.0
ESPORTSTMNT02/1689155,BOOM Esports,2021-02-26 08:52:54,1,16354.0,18486.0,315.0,2199.0,546.0,-6.0,3.0,4.0,0.0
ESPORTSTMNT02/1689155,Alpha Esports,2021-02-26 08:52:54,0,14155.0,17940.0,321.0,-2199.0,-546.0,6.0,0.0,0.0,3.0
7098-9655,Team WE Academy,2021-02-26 09:03:00,0,15045.0,19225.0,354.0,-1.0,-79.0,13.0,0.0,0.0,0.0
7098-9655,Rogue Warriors Shark,2021-02-26 09:03:00,1,15046.0,19304.0,341.0,1.0,79.0,-13.0,0.0,0.0,0.0
7305-9656,ThunderTalk Gaming,2021-02-26 09:19:00,0,16553.0,19361.0,346.0,105.0,546.0,2.0,3.0,5.0,3.0
7305-9656,JD Gaming,2021-02-26 09:19:00,1,16448.0,18815.0,344.0,-105.0,-546.0,-2.0,3.0,7.0,3.0
ESPORTSTMNT03/1757545,Gen.G,2021-02-26 09:31:54,1,16499.0,19302.0,360.0,1217.0,1549.0,42.0,3.0,6.0,1.0
ESPORTSTMNT03/1757545,Fredit BRION,2021-02-26 09:31:54,0,15282.0,17753.0,318.0,-1217.0,-1549.0,-42.0,1.0,2.0,3.0
ESPORTSTMNT03/1767198,Saigon Buffalo,2021-02-26 09:45:18,0,16002.0,20135.0,357.0,246.0,643.0,1.0,1.0,1.0,1.0
ESPORTSTMNT03/1767198,SBTC Esports,2021-02-26 09:45:18,1,15756.0,19492.0,356.0,-246.0,-643.0,-1.0,1.0,1.0,1.0
7098-9657,Team WE Academy,2021-02-26 09:53:00,0,15231.0,18437.0,337.0,-601.0,-597.0,-1.0,1.0,2.0,2.0
7098-9657,Rogue Warriors Shark,2021-02-26 09:53:00,1,15832.0,19034.0,338.0,601.0,597.0,1.0,2.0,2.0,1.0
ESPORTSTMNT02/1689167,Alpha Esports,2021-02-26 09:56:26,0,14783.0,17853.0,303.0,-1178.0,-328.0,-8.0,2.0,1.0,3.0
ESPORTSTMNT02/1689167,Machi Esports,2021-02-26 09:56:26,1,15961.0,18181.0,311.0,1178.0,328.0,8.0,3.0,4.0,2.0
7099-9658,EDG Youth Team,2021-02-26 09:57:00,1,16098.0,19114.0,342.0,622.0,-31.0,-22.0,2.0,2.0,0.0
7099-9658,Invictus Gaming Young,2021-02-26 09:57:00,0,15476.0,19145.0,364.0,-622.0,31.0,22.0,0.0,0.0,2.0
7305-9659,ThunderTalk Gaming,2021-02-26 10:17:00,1,18301.0,18434.0,284.0,2721.0,935.0,-32.0,9.0,14.0,3.0
7305-9659,JD Gaming,2021-02-26 10:17:00,0,15580.0,17499.0,316.0,-2721.0,-935.0,32.0,3.0,5.0,9.0
ESPORTSTMNT03/1757554,Afreeca Freecs,2021-02-26 10:28:17,1,14987.0,18985.0,344.0,-250.0,-172.0,-14.0,0.0,0.0,0.0
ESPORTSTMNT03/1757554,KT Rolster,2021-02-26 10:28:17,0,15237.0,19157.0,358.0,250.0,172.0,14.0,0.0,0.0,0.0
ESPORTSTMNT03/1767233,SBTC Esports,2021-02-26 10:45:45,0,15253.0,19066.0,326.0,-894.0,-535.0,-3.0,1.0,2.0,3.0
ESPORTSTMNT03/1767233,Saigon Buffalo,2021-02-26 10:45:45,1,16147.0,19601.0,329.0,894.0,535.0,3.0,3.0,4.0,1.0
7099-9661,Invictus Gaming Young,2021-02-26 10:50:00,1,18030.0,20247.0,357.0,2042.0,1393.0,18.0,5.0,10.0,2.0
7099-9661,EDG Youth Team,2021-02-26 10:50:00,0,15988.0,18854.0,339.0,-2042.0,-1393.0,-18.0,2.0,3.0,5.0
7100-9662,Sheng Jie Gaming,2021-02-26 10:58:00,0,15440.0,19044.0,357.0,-626.0,-268.0,30.0,0.0,0.0,2.0
7100-9662,Kaisa Gaming,2021-02-26 10:58:00,1,16066.0,19312.0,327.0,626.0,268.0,-30.0,2.0,4.0,0.0
ESPORTSTMNT02/1689184,Beyond Gaming,2021-02-26 11:05:43,1,15879.0,17983.0,321.0,822.0,-59.0,12.0,2.0,3.0,2.0
ESPORTSTMNT02/1689184,Impunity,2021-02-26 11:05:43,0,15057.0,18042.0,309.0,-822.0,59.0,-12.0,2.0,3.0,2.0
7305-9660,JD Gaming,2021-02-26 11:06:00,1,15539.0,19772.0,357.0,268.0,571.0,2.0,0.0,0.0,0.0
7305-9660,ThunderTalk Gaming,2021-02-26 11:06:00,0,15271.0,19201.0,355.0,-268.0,-571.0,-2.0,0.0,0.0,0.0
ESPORTSTMNT03/1767246,Saigon Buffalo,2021-02-26 11:32:11,1,17297.0,19708.0,352.0,1736.0,194.0,-2.0,4.0,6.0,1.0
ESPORTSTMNT03/1767246,SBTC Esports,2021-02-26 11:32:11,0,15561.0,19514.0,354.0,-1736.0,-194.0,2.0,1.0,2.0,4.0
7099-9664,EDG Youth Team,2021-02-26 11:47:00,1,16764.0,18996.0,356.0,1480.0,-242.0,6.0,2.0,2.0,0.0
7099-9664,Invictus Gaming Young,2021-02-26 11:47:00,0,15284.0,19238.0,350.0,-1480.0,242.0,-6.0,0.0,0.0,2.0
7100-9665,Sheng Jie Gaming,2021-02-26 11:49:00,1,15411.0,19105.0,310.0,-1127.0,-357.0,-21.0,2.0,4.0,3.0
7100-9665,Kaisa Gaming,2021-02-26 11:49:00,0,16538.0,19462.0,331.0,1127.0,357.0,21.0,3.0,2.0,2.0
ESPORTSTMNT03/1757588,KT Rolster,2021-02-26 11:58:54,0,14698.0,16478.0,304.0,-1362.0,-1482.0,-38.0,1.0,3.0,2.0
ESPORTSTMNT03/1757588,Afreeca Freecs,2021-02-26 11:58:54,1,16060.0,17960.0,342.0,1362.0,1482.0,38.0,2.0,7.0,1.0
7306-9663,EDward Gaming,2021-02-26 12:05:00,0,16108.0,19402.0,344.0,264.0,-436.0,-34.0,2.0,3.0,0.0
7306-9663,Invictus Gaming,2021-02-26 12:05:00,1,15844.0,19838.0,378.0,-264.0,436.0,34.0,0.0,0.0,2.0
ESPORTSTMNT02/1689201,PSG Talon,2021-02-26 12:18:52,1,15844.0,19290.0,357.0,296.0,207.0,2.0,1.0,1.0,0.0
ESPORTSTMNT02/1689201,J Team,2021-02-26 12:18:52,0,15548.0,19083.0,355.0,-296.0,-207.0,-2.0,0.0,0.0,1.0
7100-9667,Sheng Jie Gaming,2021-02-26 12:39:00,1,17411.0,18838.0,319.0,2149.0,447.0,11.0,5.0,10.0,2.0
7100-9667,Kaisa Gaming,2021-02-26 12:39:00,0,15262.0,18391.0,308.0,-2149.0,-447.0,-11.0,2.0,4.0,5.0
ESPORTSTMNT03/1767265,Team Secret,2021-02-26 12:39:06,1,15046.0,18582.0,336.0,-329.0,-207.0,5.0,1.0,0.0,1.0
ESPORTSTMNT03/1767265,GAM Esports,2021-02-26 12:39:06,0,15375.0,18789.0,331.0,329.0,207.0,-5.0,1.0,1.0,1.0
