gameid,team_name,match_date,result,gold_at15,xp_at15,cs_at15,gold_diff_at15,xp_diff_at15,cs_diff_at15,kills_at_15,assists_at15,deaths_at15
7024-9393,Bilibili Gaming Junior,2021-01-24 12:27:00,1,28489.0,34239.0,574.0,4121.0,4491.0,10.0,9.0,18.0,1.0
7024-9393,Royal Club,2021-01-24 12:27:00,0,24368.0,29748.0,564.0,-4121.0,-4491.0,-10.0,1.0,4.0,9.0
EUW1/5049649454,unknown team,2021-01-24 12:33:53,0,23994.0,27712.0,444.0,-2231.0,-4075.0,-23.0,5.0,9.0,10.0
EUW1/5049649454,PSV Esports Academy,2021-01-24 12:33:53,1,26225.0,31787.0,467.0,2231.0,4075.0,23.0,10.0,23.0,5.0
EUW1/5049310309,Starlan Gaming Club,2021-01-24 12:53:42,1,23339.0,29004.0,496.0,-2418.0,-1991.0,20.0,4.0,6.0,7.0
EUW1/5049310309,KV Mechelen Esports Academy,2021-01-24 12:53:42,0,25757.0,30995.0,476.0,2418.0,1991.0,-20.0,7.0,11.0,4.0
ESPORTSTMNT06/1560072,Team AURORA,2021-01-24 13:11:12,0,23584.0,27646.0,512.0,-2964.0,509.0,54.0,2.0,4.0,5.0
ESPORTSTMNT06/1560072,Galakticos,2021-01-24 13:11:12,1,26548.0,27137.0,458.0,2964.0,-509.0,-54.0,5.0,11.0,2.0
7024-9394,Bilibili Gaming Junior,2021-01-24 13:21:00,1,23817.0,29925.0,551.0,695.0,1916.0,10.0,2.0,5.0,0.0
7024-9394,Royal Club,2021-01-24 13:21:00,0,23122.0,28009.0,541.0,-695.0,-1916.0,-10.0,0.0,0.0,2.0
EUW1/5049610370,Nerf Galeforce,2021-01-24 13:21:27,0,24685.0,30172.0,458.0,179.0,1410.0,3.0,9.0,6.0,6.0
EUW1/5049610370,PSV Esports Academy,2021-01-24 13:21:27,1,24506.0,28762.0,455.0,-179.0,-1410.0,-3.0,6.0,4.0,9.0
ESPORTSTMNT01/1720760,Gen.G,2021-01-24 13:22:36,0,24642.0,29227.0,499.0,1516.0,919.0,18.0,3.0,4.0,3.0
ESPORTSTMNT01/1720760,Hanwha Life Esports,2021-01-24 13:22:36,1,23126.0,28308.0,481.0,-1516.0,-919.0,-18.0,3.0,5.0,3.0
EUW1/5051370615,Starlan Gaming Club,2021-01-24 13:36:55,1,23475.0,29283.0,546.0,-622.0,-780.0,10.0,0.0,0.0,1.0
EUW1/5051370615,Ion Squad Academy,2021-01-24 13:36:55,0,24097.0,30063.0,536.0,622.0,780.0,-10.0,1.0,1.0,0.0
ESPORTSTMNT01/1730860,CERBERUS Esports,2021-01-24 13:53:22,1,23967.0,29207.0,527.0,-1927.0,-2093.0,-9.0,2.0,4.0,5.0
ESPORTSTMNT01/1730860,Saigon Buffalo,2021-01-24 13:53:22,0,25894.0,31300.0,536.0,1927.0,2093.0,9.0,5.0,10.0,2.0
ESPORTSTMNT06/1560073,İstanbul Wildcats,2021-01-24 14:14:10,1,24792.0,29358.0,501.0,2126.0,1744.0,40.0,5.0,12.0,2.0
ESPORTSTMNT06/1560073,1907 Fenerbahçe Esports,2021-01-24 14:14:10,0,22666.0,27614.0,461.0,-2126.0,-1744.0,-40.0,2.0,5.0,5.0
EUW1/5051730503,PSV Esports Academy,2021-01-24 14:31:22,0,20647.0,25844.0,391.0,-11636.0,-8851.0,-109.0,3.0,3.0,17.0
EUW1/5051730503,Nerf Galeforce,2021-01-24 14:31:22,1,32283.0,34695.0,500.0,11636.0,8851.0,109.0,17.0,22.0,3.0
EUW1/5051371239,Starlan Gaming Club,2021-01-24 14:41:09,0,22119.0,25720.0,411.0,-4602.0,-4715.0,-94.0,5.0,7.0,8.0
EUW1/5051371239,Ion Squad Academy,2021-01-24 14:41:09,1,26721.0,30435.0,505.0,4602.0,4715.0,94.0,8.0,5.0,5.0
ESPORTSTMNT01/1730885,Saigon Buffalo,2021-01-24 14:48:46,1,26159.0,30248.0,551.0,2869.0,1169.0,59.0,6.0,11.0,4.0
ESPORTSTMNT01/1730885,CERBERUS Esports,2021-01-24 14:48:46,0,23290.0,29079.0,492.0,-2869.0,-1169.0,-59.0,4.0,5.0,6.0
EUW1/5051730897,Nerf Galeforce,2021-01-24 15:09:48,0,25726.0,30020.0,498.0,217.0,371.0,38.0,6.0,8.0,6.0
EUW1/5051730897,PSV Esports Academy,2021-01-24 15:09:48,1,25509.0,29649.0,460.0,-217.0,-371.0,-38.0,6.0,11.0,6.0
ESPORTSTMNT04/1480816,Astralis,2021-01-24 15:18:35,1,24192.0,28929.0,496.0,-2179.0,-1462.0,-56.0,4.0,7.0,4.0
ESPORTSTMNT04/1480816,Team Vitality,2021-01-24 15:18:35,0,26371.0,30391.0,552.0,2179.0,1462.0,56.0,4.0,7.0,4.0
ESPORTSTMNT01/1730895,CERBERUS Esports,2021-01-24 15:27:05,0,22907.0,28993.0,523.0,-3075.0,-1612.0,26.0,2.0,2.0,7.0
ESPORTSTMNT01/1730895,Saigon Buffalo,2021-01-24 15:27:05,1,25982.0,30605.0,497.0,3075.0,1612.0,-26.0,7.0,8.0,2.0
EUW1/5051371756,Starlan Gaming Club,2021-01-24 15:36:17,0,25530.0,28347.0,432.0,-435.0,262.0,-26.0,10.0,23.0,7.0
EUW1/5051371756,Ion Squad Academy,2021-01-24 15:36:17,1,25965.0,28085.0,458.0,435.0,-262.0,26.0,7.0,9.0,10.0
ESPORTSTMNT03/1683943,KaBuM! e-Sports,2021-01-24 15:42:01,0,23901.0,30057.0,536.0,-1521.0,-1628.0,-32.0,2.0,3.0,2.0
ESPORTSTMNT03/1683943,LOUD,2021-01-24 15:42:01,1,25422.0,31685.0,568.0,1521.0,1628.0,32.0,2.0,1.0,2.0
ESPORTSTMNT04/1490753,Rogue,2021-01-24 16:01:45,1,26469.0,29715.0,552.0,3537.0,635.0,38.0,3.0,3.0,3.0
ESPORTSTMNT04/1490753,SK Gaming,2021-01-24 16:01:45,0,22932.0,29080.0,514.0,-3537.0,-635.0,-38.0,3.0,4.0,3.0
EUW1/5051372396,PSV Esports Academy,2021-01-24 16:36:22,0,21583.0,27969.0,421.0,-6061.0,-3919.0,-101.0,2.0,3.0,9.0
EUW1/5051372396,Ion Squad Academy,2021-01-24 16:36:22,1,27644.0,31888.0,522.0,6061.0,3919.0,101.0,9.0,9.0,2.0
ESPORTSTMNT03/1683949,INTZ,2021-01-24 16:49:55,1,26474.0,30110.0,527.0,2239.0,768.0,-7.0,4.0,5.0,1.0
ESPORTSTMNT03/1683949,Rensga eSports,2021-01-24 16:49:55,0,24235.0,29342.0,534.0,-2239.0,-768.0,7.0,1.0,0.0,4.0
EUW1/5051333040,Starlan Gaming Club,2021-01-24 17:01:11,0,22322.0,26316.0,412.0,-9173.0,-5000.0,-13.0,4.0,4.0,17.0
EUW1/5051333040,Nerf Galeforce,2021-01-24 17:01:11,1,31495.0,31316.0,425.0,9173.0,5000.0,13.0,17.0,25.0,4.0
ESPORTSTMNT04/1490767,Misfits Gaming,2021-01-24 17:22:55,1,25193.0,30370.0,529.0,-497.0,465.0,-13.0,6.0,10.0,3.0
ESPORTSTMNT04/1490767,MAD Lions,2021-01-24 17:22:55,0,25690.0,29905.0,542.0,497.0,-465.0,13.0,3.0,3.0,6.0
ESPORTSTMNT04/1480841,Demise,2021-01-24 17:34:46,0,25033.0,27137.0,438.0,1544.0,-562.0,-20.0,6.0,7.0,5.0
ESPORTSTMNT04/1480841,Enclave,2021-01-24 17:34:46,1,23489.0,27699.0,458.0,-1544.0,562.0,20.0,5.0,10.0,6.0
ESPORTSTMNT03/1683961,Cruzeiro eSports,2021-01-24 17:48:35,0,24385.0,29493.0,497.0,-2751.0,-747.0,-18.0,4.0,6.0,7.0
ESPORTSTMNT03/1683961,Flamengo Esports,2021-01-24 17:48:35,1,27136.0,30240.0,515.0,2751.0,747.0,18.0,7.0,17.0,4.0
EUW1/5051483189,Ion Squad Academy,2021-01-24 17:54:54,1,28371.0,30943.0,517.0,5637.0,3225.0,79.0,9.0,15.0,3.0
EUW1/5051483189,PSV Esports Academy,2021-01-24 17:54:54,0,22734.0,27718.0,438.0,-5637.0,-3225.0,-79.0,3.0,6.0,9.0
EUW1/5051423396,Starlan Gaming Club,2021-01-24 18:00:36,0,25980.0,29013.0,404.0,-4317.0,-4448.0,-20.0,12.0,11.0,19.0
EUW1/5051423396,Nerf Galeforce,2021-01-24 18:00:36,1,30297.0,33461.0,424.0,4317.0,4448.0,20.0,19.0,21.0,12.0
ESPORTSTMNT04/1480845,Fnatic,2021-01-24 18:03:05,1,26199.0,30942.0,569.0,3284.0,1134.0,9.0,2.0,2.0,0.0
ESPORTSTMNT04/1480845,FC Schalke 04 Esports,2021-01-24 18:03:05,0,22915.0,29808.0,560.0,-3284.0,-1134.0,-9.0,0.0,0.0,2.0
ESPORTSTMNT03/1683969,Vorax,2021-01-24 18:42:41,1,26208.0,30793.0,526.0,2553.0,1446.0,10.0,5.0,11.0,3.0
ESPORTSTMNT03/1683969,FURIA Esports,2021-01-24 18:42:41,0,23655.0,29347.0,516.0,-2553.0,-1446.0,-10.0,3.0,8.0,5.0
ESPORTSTMNT04/1480857,Resolve,2021-01-24 18:56:37,1,23128.0,30364.0,548.0,710.0,510.0,10.0,0.0,0.0,0.0
ESPORTSTMNT04/1480857,London Esports,2021-01-24 18:56:37,0,22418.0,29854.0,538.0,-710.0,-510.0,-10.0,0.0,0.0,0.0
ESPORTSTMNT04/1490787,Excel Esports,2021-01-24 18:56:54,0,24631.0,29209.0,511.0,-3016.0,-1623.0,-8.0,4.0,5.0,8.0
ESPORTSTMNT04/1490787,G2 Esports,2021-01-24 18:56:54,1,27647.0,30832.0,519.0,3016.0,1623.0,8.0,8.0,14.0,4.0
ESPORTSTMNT03/1683998,RED Canids,2021-01-24 19:30:50,1,23951.0,30022.0,510.0,838.0,819.0,-14.0,5.0,5.0,1.0
ESPORTSTMNT03/1683998,paiN Gaming,2021-01-24 19:30:50,0,23113.0,29203.0,524.0,-838.0,-819.0,14.0,1.0,2.0,5.0
ESPORTSTMNT04/1480859,NVision Esports,2021-01-24 19:58:59,0,22276.0,29065.0,507.0,-1752.0,-966.0,-14.0,1.0,3.0,3.0
ESPORTSTMNT04/1480859,Barrage Academy,2021-01-24 19:58:59,1,24028.0,30031.0,521.0,1752.0,966.0,14.0,3.0,6.0,1.0
ESPORTSTMNT03/1673808,Evil Geniuses,2021-01-24 20:36:30,1,23947.0,28857.0,535.0,-262.0,-1066.0,-7.0,1.0,1.0,1.0
ESPORTSTMNT03/1673808,Golden Guardians,2021-01-24 20:36:30,0,24209.0,29923.0,542.0,262.0,1066.0,7.0,1.0,2.0,1.0
ESPORTSTMNT04/1480861,MnM Gaming Academy,2021-01-24 20:53:29,0,24489.0,30662.0,520.0,1828.0,1006.0,14.0,2.0,2.0,2.0
ESPORTSTMNT04/1480861,Bulldog Esports,2021-01-24 20:53:29,1,22661.0,29656.0,506.0,-1828.0,-1006.0,-14.0,2.0,2.0,2.0
ESPORTSTMNT03/1684020,Golden Guardians,2021-01-24 21:43:32,0,23377.0,29004.0,526.0,-3279.0,-3294.0,13.0,1.0,2.0,5.0
ESPORTSTMNT03/1684020,Evil Geniuses,2021-01-24 21:43:32,1,26656.0,32298.0,513.0,3279.0,3294.0,-13.0,5.0,10.0,1.0
ESPORTSTMNT03/1684024,Team Liquid,2021-01-24 22:40:00,1,27896.0,33017.0,530.0,5725.0,5702.0,53.0,9.0,10.0,1.0
ESPORTSTMNT03/1684024,FlyQuest,2021-01-24 22:40:00,0,22171.0,27315.0,477.0,-5725.0,-5702.0,-53.0,1.0,1.0,9.0
ESPORTSTMNT03/1684025,FlyQuest,2021-01-24 23:42:37,0,25902.0,29574.0,478.0,-1374.0,-776.0,-55.0,7.0,9.0,7.0
ESPORTSTMNT03/1684025,Team Liquid,2021-01-24 23:42:37,1,27276.0,30350.0,533.0,1374.0,776.0,55.0,7.0,8.0,7.0
NA1/3758330044,Evil Geniuses Prodigies,2021-01-25 00:47:59,0,23110.0,29647.0,509.0,-3052.0,-1154.0,-16.0,2.0,4.0,6.0
NA1/3758330044,SolaFide Esports,2021-01-25 00:47:59,1,26162.0,30801.0,525.0,3052.0,1154.0,16.0,6.0,11.0,2.0
NA1/3758310179,Crystal Cave Gaming Emerald,2021-01-25 01:07:20,1,24368.0,28050.0,482.0,-1843.0,740.0,52.0,6.0,10.0,8.0
NA1/3758310179,Revival,2021-01-25 01:07:20,0,26211.0,27310.0,430.0,1843.0,-740.0,-52.0,8.0,14.0,6.0
NA1/3758330602,Evil Geniuses Prodigies,2021-01-25 01:57:03,1,24597.0,27356.0,447.0,-349.0,-2080.0,-48.0,6.0,15.0,6.0
NA1/3758330602,SolaFide Esports,2021-01-25 01:57:03,0,24946.0,29436.0,495.0,349.0,2080.0,48.0,6.0,11.0,6.0
NA1/3758310892,Crystal Cave Gaming Emerald,2021-01-25 02:44:58,0,26728.0,27999.0,473.0,1734.0,1513.0,65.0,7.0,8.0,10.0
NA1/3758310892,Revival,2021-01-25 02:44:58,1,24994.0,26486.0,408.0,-1734.0,-1513.0,-65.0,9.0,10.0,7.0
NA1/3758310924,Evil Geniuses Prodigies,2021-01-25 02:49:20,0,24678.0,30338.0,516.0,-33.0,-1764.0,-32.0,4.0,6.0,4.0
NA1/3758310924,SolaFide Esports,2021-01-25 02:49:20,1,24711.0,32102.0,548.0,33.0,1764.0,32.0,4.0,4.0,4.0
NA1/3758311314,SolaFide Esports,2021-01-25 03:43:53,0,24436.0,29480.0,508.0,-4905.0,-1927.0,-17.0,5.0,4.0,9.0
NA1/3758311314,Evil Geniuses Prodigies,2021-01-25 03:43:53,1,29341.0,31407.0,525.0,4905.0,1927.0,17.0,9.0,13.0,5.0
NA1/3758311720,SolaFide Esports,2021-01-25 04:35:29,1,24918.0,28848.0,512.0,1189.0,-69.0,-7.0,5.0,6.0,2.0
NA1/3758311720,Evil Geniuses Prodigies,2021-01-25 04:35:29,0,23729.0,28917.0,519.0,-1189.0,69.0,7.0,2.0,1.0,5.0
7026-9395,Shu Dai Xiong Gaming,2021-01-25 06:57:00,1,29989.0,33155.0,545.0,7005.0,6459.0,79.0,10.0,21.0,2.0
7026-9395,Top Esports Challenger,2021-01-25 06:57:00,0,22984.0,26696.0,466.0,-7005.0,-6459.0,-79.0,2.0,4.0,10.0
7026-9396,Top Esports Challenger,2021-01-25 07:43:00,0,24475.0,29037.0,517.0,-1529.0,-2428.0,-69.0,4.0,10.0,1.0
7026-9396,Shu Dai Xiong Gaming,2021-01-25 07:43:00,1,26004.0,31465.0,586.0,1529.0,2428.0,69.0,1.0,2.0,4.0
ESPORTSTMNT01/1731227,DWG KIA Challengers,2021-01-25 07:47:18,0,23623.0,28770.0,495.0,-3735.0,-2376.0,-60.0,2.0,3.0,3.0
ESPORTSTMNT01/1731227,KT Rolster Challengers,2021-01-25 07:47:18,1,27358.0,31146.0,555.0,3735.0,2376.0,60.0,3.0,4.0,2.0
7028-9398,LNG Academy,2021-01-25 08:09:00,1,25308.0,31484.0,554.0,1066.0,1772.0,33.0,2.0,1.0,2.0
7028-9398,Oh My Dream,2021-01-25 08:09:00,0,24242.0,29712.0,521.0,-1066.0,-1772.0,-33.0,2.0,1.0,2.0
ESPORTSTMNT01/1731235,Nongshim RedForce Challengers,2021-01-25 08:39:10,0,23460.0,30502.0,508.0,-3813.0,-1962.0,-36.0,3.0,7.0,7.0
ESPORTSTMNT01/1731235,T1 Challengers,2021-01-25 08:39:10,1,27273.0,32464.0,544.0,3813.0,1962.0,36.0,7.0,6.0,3.0
7027-9397,WanZhen Esports Club,2021-01-25 08:54:00,1,22899.0,27529.0,488.0,-1975.0,-1623.0,-22.0,0.0,0.0,4.0
7027-9397,Sheng Jie Gaming,2021-01-25 08:54:00,0,24874.0,29152.0,510.0,1975.0,1623.0,22.0,4.0,11.0,0.0
7028-9399,Oh My Dream,2021-01-25 09:00:00,0,24986.0,27459.0,455.0,-789.0,-465.0,-41.0,6.0,8.0,5.0
7028-9399,LNG Academy,2021-01-25 09:00:00,1,25775.0,27924.0,496.0,789.0,465.0,41.0,5.0,4.0,6.0
6941-9400,EDward Gaming,2021-01-25 09:19:00,1,25485.0,31197.0,586.0,2120.0,1659.0,59.0,3.0,3.0,2.0
6941-9400,ThunderTalk Gaming,2021-01-25 09:19:00,0,23365.0,29538.0,527.0,-2120.0,-1659.0,-59.0,2.0,3.0,3.0
ESPORTSTMNT01/1731252,Gen.G Challengers,2021-01-25 09:39:08,1,23657.0,29467.0,542.0,883.0,-341.0,-2.0,1.0,4.0,1.0
ESPORTSTMNT01/1731252,Hanwha Life Esports Challengers,2021-01-25 09:39:08,0,22774.0,29808.0,544.0,-883.0,341.0,2.0,1.0,3.0,1.0
7027-9401,Sheng Jie Gaming,2021-01-25 09:43:00,1,25285.0,29011.0,501.0,1081.0,1204.0,14.0,5.0,8.0,4.0
7027-9401,WanZhen Esports Club,2021-01-25 09:43:00,0,24204.0,27807.0,487.0,-1081.0,-1204.0,-14.0,4.0,7.0,5.0
7030-9403,All Combo,2021-01-25 10:03:00,1,25316.0,30447.0,574.0,-40.0,-471.0,36.0,3.0,6.0,4.0
7030-9403,eStar Young,2021-01-25 10:03:00,0,25356.0,30918.0,538.0,40.0,471.0,-36.0,4.0,11.0,3.0
6941-9402,ThunderTalk Gaming,2021-01-25 10:16:00,0,24162.0,28547.0,499.0,-583.0,-2157.0,-44.0,2.0,4.0,3.0
6941-9402,EDward Gaming,2021-01-25 10:16:00,1,24745.0,30704.0,543.0,583.0,2157.0,44.0,3.0,6.0,2.0
7027-9404,WanZhen Esports Club,2021-01-25 10:29:00,1,24277.0,28329.0,481.0,-846.0,-591.0,-61.0,4.0,8.0,1.0
7027-9404,Sheng Jie Gaming,2021-01-25 10:29:00,0,25123.0,28920.0,542.0,846.0,591.0,61.0,1.0,2.0,4.0
7030-9405,eStar Young,2021-01-25 10:50:00,1,26112.0,30435.0,543.0,3152.0,2322.0,43.0,5.0,10.0,2.0
7030-9405,All Combo,2021-01-25 10:50:00,0,22960.0,28113.0,500.0,-3152.0,-2322.0,-43.0,2.0,6.0,5.0
ESPORTSTMNT01/1731285,Afreeca Freecs Challengers,2021-01-25 10:57:35,0,24440.0,30738.0,527.0,224.0,-404.0,-54.0,4.0,10.0,1.0
ESPORTSTMNT01/1731285,Liiv SANDBOX Challengers,2021-01-25 10:57:35,1,24216.0,31142.0,581.0,-224.0,404.0,54.0,1.0,1.0,4.0
6942-9406,JD Gaming,2021-01-25 11:23:00,1,25881.0,30701.0,533.0,1957.0,343.0,-26.0,7.0,11.0,2.0
6942-9406,Rare Atom,2021-01-25 11:23:00,0,23924.0,30358.0,559.0,-1957.0,-343.0,26.0,2.0,2.0,7.0
7030-9407,All Combo,2021-01-25 11:49:00,0,23886.0,28055.0,524.0,-3993.0,-4379.0,-44.0,1.0,2.0,4.0
7030-9407,eStar Young,2021-01-25 11:49:00,1,27879.0,32434.0,568.0,3993.0,4379.0,44.0,4.0,9.0,1.0
7029-9409,Team WE Academy,2021-01-25 11:52:00,0,26066.0,32139.0,579.0,2303.0,1874.0,26.0,2.0,2.0,0.0
7029-9409,Invictus Gaming Young,2021-01-25 11:52:00,1,23763.0,30265.0,553.0,-2303.0,-1874.0,-26.0,0.0,0.0,2.0
ESPORTSTMNT01/1731319,Fredit BRION Challengers,2021-01-25 12:06:08,1,26759.0,30265.0,475.0,1666.0,-1112.0,-91.0,8.0,11.0,2.0
ESPORTSTMNT01/1731319,DRX Challengers,2021-01-25 12:06:08,0,25093.0,31377.0,566.0,-1666.0,1112.0,91.0,2.0,1.0,8.0
6942-9408,Rare Atom,2021-01-25 12:18:00,0,23775.0,30413.0,554.0,-2446.0,-705.0,8.0,2.0,7.0,5.0
6942-9408,JD Gaming,2021-01-25 12:18:00,1,26221.0,31118.0,546.0,2446.0,705.0,-8.0,5.0,8.0,2.0
7029-9410,Invictus Gaming Young,2021-01-25 13:01:00,0,24695.0,31188.0,528.0,552.0,2065.0,-14.0,3.0,6.0,2.0
7029-9410,Team WE Academy,2021-01-25 13:01:00,1,24143.0,29123.0,542.0,-552.0,-2065.0,14.0,2.0,2.0,3.0
7029-9411,Invictus Gaming Young,2021-01-25 13:55:00,1,25327.0,32195.0,543.0,1362.0,2346.0,29.0,6.0,9.0,0.0
7029-9411,Team WE Academy,2021-01-25 13:55:00,0,23965.0,29849.0,514.0,-1362.0,-2346.0,-29.0,0.0,0.0,6.0
ESPORTSTMNT01/1731417,Vodafone Giants.Spain,2021-01-25 16:34:57,0,23766.0,28386.0,517.0,-690.0,-564.0,3.0,2.0,3.0,4.0
ESPORTSTMNT01/1731417,BCN Squad,2021-01-25 16:34:57,1,24456.0,28950.0,514.0,690.0,564.0,-3.0,4.0,10.0,2.0
ESPORTSTMNT03/1673827,Team Refuse,2021-01-25 16:46:04,0,24983.0,26034.0,424.0,492.0,-2687.0,-14.0,9.0,18.0,8.0
ESPORTSTMNT03/1673827,Zerolag Esports,2021-01-25 16:46:04,1,24491.0,28721.0,438.0,-492.0,2687.0,14.0,8.0,15.0,9.0
ESPORTSTMNT01/1721273,Sector One,2021-01-25 17:21:48,0,24452.0,28221.0,489.0,-1815.0,-2308.0,2.0,4.0,4.0,10.0
ESPORTSTMNT01/1721273,Ion Squad,2021-01-25 17:21:48,1,26267.0,30529.0,487.0,1815.0,2308.0,-2.0,10.0,12.0,4.0
ESPORTSTMNT04/1490859,ŠAIM SE SuppUp,2021-01-25 17:29:17,1,25622.0,30631.0,524.0,-663.0,-587.0,-11.0,4.0,7.0,6.0
ESPORTSTMNT04/1490859,Split Raiders,2021-01-25 17:29:17,0,26285.0,31218.0,535.0,663.0,587.0,11.0,6.0,9.0,4.0
ESPORTSTMNT03/1673830,Team Phantasma,2021-01-25 17:35:35,1,26894.0,29230.0,511.0,1929.0,-90.0,-16.0,5.0,7.0,4.0
ESPORTSTMNT03/1673830,Hive Athens EC,2021-01-25 17:35:35,0,24965.0,29320.0,527.0,-1929.0,90.0,16.0,4.0,6.0,5.0
ESPORTSTMNT01/1731468,eMonkeyz,2021-01-25 17:37:24,1,23931.0,30498.0,522.0,129.0,805.0,-19.0,4.0,7.0,0.0
ESPORTSTMNT01/1731468,Cream Real Betis,2021-01-25 17:37:24,0,23802.0,29693.0,541.0,-129.0,-805.0,19.0,0.0,0.0,4.0
ESPORTSTMNT01/1731469,4Elements Esports,2021-01-25 17:37:59,0,22549.0,28481.0,517.0,-6504.0,-2060.0,-4.0,1.0,3.0,7.0
ESPORTSTMNT01/1731469,KV Mechelen Esports,2021-01-25 17:37:59,1,29053.0,30541.0,521.0,6504.0,2060.0,4.0,7.0,4.0,1.0
ESPORTSTMNT04/1490879,London Esports,2021-01-25 18:07:50,1,24763.0,30306.0,530.0,2530.0,1125.0,19.0,2.0,2.0,0.0
ESPORTSTMNT04/1490879,Demise,2021-01-25 18:07:50,0,22233.0,29181.0,511.0,-2530.0,-1125.0,-19.0,0.0,0.0,2.0
ESPORTSTMNT03/1673833,Gamespace Mediterranean College Esports,2021-01-25 18:28:42,1,24631.0,28774.0,477.0,-426.0,-968.0,-72.0,4.0,9.0,2.0
ESPORTSTMNT03/1673833,WLGaming Esports,2021-01-25 18:28:42,0,25057.0,29742.0,549.0,426.0,968.0,72.0,2.0,2.0,4.0
ESPORTSTMNT04/1490882,Crvena zvezda Esports,2021-01-25 18:38:15,0,22979.0,29170.0,472.0,-2364.0,662.0,-42.0,3.0,4.0,2.0
ESPORTSTMNT04/1490882,Z10 ESHARK,2021-01-25 18:38:15,1,25343.0,28508.0,514.0,2364.0,-662.0,42.0,2.0,4.0,3.0
ESPORTSTMNT01/1731529,KRC Genk Esports,2021-01-25 18:49:14,0,21843.0,26818.0,462.0,-5059.0,-4173.0,-68.0,1.0,3.0,7.0
ESPORTSTMNT01/1731529,Sector One,2021-01-25 18:49:14,1,26902.0,30991.0,530.0,5059.0,4173.0,68.0,7.0,7.0,1.0
ESPORTSTMNT04/1490895,Bulldog Esports,2021-01-25 19:04:15,0,21626.0,28006.0,506.0,-2452.0,-2102.0,-29.0,0.0,0.0,2.0
ESPORTSTMNT04/1490895,NVision Esports,2021-01-25 19:04:15,1,24078.0,30108.0,535.0,2452.0,2102.0,29.0,2.0,6.0,0.0
ESPORTSTMNT01/1731571,Team 7AM,2021-01-25 19:26:26,0,23394.0,27885.0,450.0,-1717.0,-2251.0,-78.0,3.0,2.0,5.0
ESPORTSTMNT01/1731571,4Elements Esports,2021-01-25 19:26:26,1,25111.0,30136.0,528.0,1717.0,2251.0,78.0,5.0,8.0,3.0
ESPORTSTMNT03/1673836,CowBoySquad Imperials Esports,2021-01-25 19:33:33,1,23964.0,28002.0,441.0,-1876.0,-618.0,-25.0,5.0,8.0,8.0
ESPORTSTMNT03/1673836,Anorthosis Famagusta Esports,2021-01-25 19:33:33,0,25840.0,28620.0,466.0,1876.0,618.0,25.0,8.0,16.0,5.0
ESPORTSTMNT01/1721347,CR4ZY,2021-01-25 19:43:20,1,25679.0,29778.0,528.0,2592.0,1105.0,28.0,3.0,8.0,2.0
ESPORTSTMNT01/1721347,ASUS ROG ELITE,2021-01-25 19:43:20,0,23087.0,28673.0,500.0,-2592.0,-1105.0,-28.0,2.0,4.0,3.0
ESPORTSTMNT01/1721348,S2V Esports,2021-01-25 19:44:48,0,23764.0,30689.0,543.0,-1298.0,394.0,3.0,2.0,4.0,2.0
ESPORTSTMNT01/1721348,G2 Arctic,2021-01-25 19:44:48,1,25062.0,30295.0,540.0,1298.0,-394.0,-3.0,2.0,4.0,2.0
ESPORTSTMNT01/1731611,EFIVE Esports,2021-01-25 19:46:49,0,24030.0,29156.0,499.0,-1994.0,-658.0,0.0,5.0,8.0,5.0
ESPORTSTMNT01/1731611,White Dragons,2021-01-25 19:46:49,1,26024.0,29814.0,499.0,1994.0,658.0,0.0,5.0,9.0,5.0
ESPORTSTMNT01/1731626,Resolve,2021-01-25 20:03:08,1,24058.0,28706.0,506.0,2068.0,504.0,33.0,1.0,1.0,2.0
ESPORTSTMNT01/1731626,Barrage Academy,2021-01-25 20:03:08,0,21990.0,28202.0,473.0,-2068.0,-504.0,-33.0,2.0,4.0,1.0
ESPORTSTMNT01/1721392,Team Queso,2021-01-25 20:33:16,0,26194.0,30163.0,538.0,3134.0,1910.0,43.0,4.0,7.0,2.0
ESPORTSTMNT01/1721392,UCAM Esports Club,2021-01-25 20:33:16,1,23060.0,28253.0,495.0,-3134.0,-1910.0,-43.0,2.0,3.0,4.0
ESPORTSTMNT01/1731670,Boavista FC,2021-01-25 20:47:55,0,23359.0,27839.0,457.0,339.0,-579.0,-36.0,5.0,12.0,3.0
ESPORTSTMNT01/1731670,GTZ Bulls,2021-01-25 20:47:55,1,23020.0,28418.0,493.0,-339.0,579.0,36.0,3.0,5.0,5.0
ESPORTSTMNT01/1731676,Enclave,2021-01-25 20:55:50,0,22404.0,26908.0,486.0,-3160.0,-3431.0,-10.0,1.0,2.0,7.0
ESPORTSTMNT01/1731676,MnM Gaming Academy,2021-01-25 20:55:50,1,25564.0,30339.0,496.0,3160.0,3431.0,10.0,7.0,14.0,1.0
ESPORTSTMNT01/1721401,x25 Esports,2021-01-25 20:55:55,1,26115.0,29045.0,492.0,2122.0,-849.0,-23.0,6.0,9.0,3.0
ESPORTSTMNT01/1721401,Nexus Gaming,2021-01-25 20:55:55,0,23993.0,29894.0,515.0,-2122.0,849.0,23.0,3.0,6.0,6.0
ESPORTSTMNT01/1721420,Movistar Riders,2021-01-25 21:30:47,1,23385.0,30303.0,534.0,-1426.0,994.0,39.0,1.0,2.0,4.0
